Entry Name K12	Entry Name BL21(DE3)	Category	Description	Protein MW	Protein Len	Unique Peptides	Unique Spectra	Total #spectra
BCP_ECOLI	C6EKN1_ECOBD	A	Peroxiredoxin (EC 1.11.1.15) (Thioredoxin-dependent thiol peroxidase) (EC 1.11.1.-) (EC 1.11.1.7)	"1,028.58"	156	1	1	1
PTA_ECOLI	C6ELF6_ECOBD	B	Phosphate acetyltransferase	928.5211	714	8	8	10
YBBM_ECOLI	C6EKX3_ECOBD	B	Predicted inner membrane protein (Putative uncharacterized protein)	"1,065.64"	259	3	3	5
YGFX_ECOLI	C6EIL2_ECOBD	B	Putative uncharacterized protein (Putative uncharacterized protein ygfX)	726.3274	135	2	2	4
YOJI_ECOLI	C6E9Y8_ECOBD	B	Cyclic peptide transporter (Fused predicted multidrug transport subunits of ABC superfamily: membrane component/ATP-binding component)	"1,197.72"	547	9	9	19
CUSA_ECOLI	C6EKC6_ECOBD	B	Copper/silver efflux system, membrane component (Heavy metal efflux pump, CzcA family)	531.2886	1047	1	1	1
YDEN_ECOLI	C6EEL9_ECOBD	G	Putative uncharacterized protein ydeN (Sulfatase)	"1,097.58"	560	9	9	12
PYRD_ECOLI	C6EI37_ECOBD	F1	Dihydroorotate dehydrogenase (EC 1.3.5.2) (DHOdehase) (Dihydroorotate oxidase)	"2,006.08"	336	16	23	50
UXUR_ECOLI	C6EBQ8_ECOBD	A	DNA-binding transcriptional repressor (Regulatory protein GntR HTH)	759.4472	257	1	1	1
	"C6EID7-R,IPI:CON_ADH|SWISS-PROT:P00330-R"_ECOBD			677.3764	0	1	1	1
NUON_ECOLI	C6E9S6_ECOBD	B	Proton-translocating NADH-quinone oxidoreductase, chain N	747.4247	485	3	3	18
YAGU_ECOLI	C6EA36_ECOBD	B	Conserved inner membrane protein (Putative uncharacterized protein)	977.447	204	6	12	23
ATPD_ECOLI	C6EG68_ECOBD	F1	ATP synthase subunit delta (ATP synthase F(1) sector subunit delta) (F-type ATPase subunit delta)	"1,605.77"	177	6	9	20
YCCA_ECOLI	C6EI11_ECOBD	B	Inner membrane protein (Putative uncharacterized protein)	900.4533	219	2	2	4
FECE_ECOLI	C6EC69_ECOBD	F1	ABC transporter related (Iron-dicitrate transporter subunit)	"1,048.52"	255	1	1	2
FIEF_ECOLI	C6EEY3_ECOBD	B	Cation diffusion facilitator family transporter (Ferrous iron efflux protein F)	871.3727	300	5	6	10
	IPI:CON_IPI00554648.3|SWISS-PROT:P05787_ECOBD			"1,093.53"	0	1	1	1
	IPI:CON_IPI00005859.3|SWISS-PROT:O95678_ECOBD			"1,093.53"	0	1	1	1
BETB_ECOLI	C6ELR9_ECOBD	A	Betaine aldehyde dehydrogenase (Betaine aldehyde dehydrogenase, NAD-dependent) (EC 1.2.1.8)	"3,812.94"	490	1	1	1
ISCA_ECOLI	C6EKH9_ECOBD	A	Iron-binding protein iscA (Iron-sulfur cluster assembly protein)	"1,091.57"	107	1	1	2
ASPA_ECOLI	C6ECY6_ECOBD	A	Aspartate ammonia-lyase	"1,190.68"	478	3	3	3
	"IPI:CON_00713928.4|TREMBL:Q3SX09,IPI:CON_00716455.1|SWISS-PROT:P02070"_ECOBD			"1,274.73"	0	1	1	12
DSDX_ECOLI	C6ELA3_ECOBD	B	Gluconate transporter (Predicted transporter)	"1,112.47"	445	2	2	2
AMPE_ECOLI	C6EAU6_ECOBD	B	Predicted inner membrane protein (Signaling modulator of AmpD, AmpE)	"1,278.67"	284	3	3	5
ACP_ECOLI	C6EHC0_ECOBD	F1	Acyl carrier protein (ACP)	961.5313	78	3	4	4
SLP_ECOLI	C6EEH9_ECOBD	I	Outer membrane lipoprotein (Outer membrane lipoprotein, Slp family)	"1,295.64"	188	2	2	3
KDGL_ECOLI	C6EDX8_ECOBD	B	Diacylglycerol kinase (EC 2.7.1.107)	981.4748	122	3	4	17
G3P1_ECOLI	C6EC50_ECOBD	A	Glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12) (Glyceraldehyde-3-phosphate dehydrogenase, type I) (EC 1.2.1.12)	820.4313	331	6	7	11
CORA_ECOLI	C6EFZ7_ECOBD	B	Magnesium and cobalt transport protein CorA (Magnesium/nickel/cobalt transporter)	"1,052.49"	316	6	9	19
RPOS_ECOLI	C6EJC6_ECOBD	A	RNA polymerase sigma factor	"1,418.70"	330	2	2	3
DPIB_ECOLI	C6EK73_ECOBD	B	Sensory histidine kinase in two-component regulatory system with citB (Signal transduction histidine kinase regulating citrate/malate metabolism)	933.4824	552	1	1	1
ARND_ECOLI	C6E9U4_ECOBD	A	Polysaccharide deacetylase (Putative uncharacterized protein yfbH)	734.3216	296	13	15	25
LRP_ECOLI	C6EI93_ECOBD	B	DNA-binding transcriptional dual regulator, leucine-binding (Transcriptional regulator, AsnC family)	"1,045.60"	164	1	1	1
HEMG_ECOLI	C6EF48_ECOBD	A	Protoporphyrin oxidase, flavoprotein (EC 1.3.3.4) (Protoporphyrinogen oxidase) (EC 1.3.3.4)	"1,037.50"	181	7	9	20
TATB_ECOLI	C6EF59_ECOBD	B	Sec-independent translocase (Twin-arginine translocation protein, TatB subunit)	802.457	171	11	14	27
	C6EBW1-R_ECOBD			743.4411	0	1	1	1
YRAP_ECOLI	C6EH75_ECOBD	I	Putative uncharacterized protein yraP (Transport-associated)	"1,553.86"	191	10	13	32
TSX_ECOLI	C6ELH3_ECOBD	H	Nucleoside channel, receptor of phage T6 and colicin K (Nucleoside-specific channel-forming protein Tsx)	"1,898.92"	294	3	3	7
HIS4_ECOLI	C6EB61_ECOBD	A	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase (EC 5.3.1.16) (Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase)	"1,641.92"	245	1	1	3
YEBO_ECOLI	C6EC05_ECOBD	B	Putative uncharacterized protein yebO (Uncharacterized protein YebO)	"1,643.86"	95	6	8	17
RS6_ECOLI	C6ECE9_ECOBD	A	30S ribosomal protein S6	"1,081.55"	131	4	4	7
DCTA_ECOLI	C6EEF5_ECOBD	B	C4-dicarboxylate transport protein (Sodium:dicarboxylate symporter)	"1,640.96"	428	6	10	36
	C6ECI6-R_ECOBD			630.3571	0	1	1	1
YGHE_ECOLI	C6EIE1_ECOBD	B	General secretion pathway protein L	770.4995	286	2	2	5
	IPI:CON_00689304.2|TREMBL:Q2KIT0_ECOBD			621.3026	0	1	1	4
	C6EKV9-R_ECOBD			"1,694.91"	0	1	1	1
PUUB_ECOLI	C6EFT1_ECOBD	A	FAD dependent oxidoreductase (Gamma-Glu-putrescine oxidase, FAD/NAD(P)-binding)	803.4258	426	1	1	2
	C6EL50-R_ECOBD			643.2867	0	1	1	1
	"IPI:CON_00131368.3|SWISS-PROT:P50446-R,IPI:CON_00708008.1|ENSEMBL:ENSBTAP00000032840-R"_ECOBD			586.4035	0	1	1	1
AROG_ECOLI	C6EJJ0_ECOBD	A	3-deoxy-D-arabino-heptulosonate-7-phosphate synthase, phenylalanine repressible (EC 2.5.1.54) (Phospho-2-dehydro-3-deoxyheptonate aldolase) (EC 2.5.1.54)	630.4186	350	1	1	1
Null	C6EG00_ECOBD	G	Putative uncharacterized protein	975.551	300	1	1	1
SODM_ECOLI	C6EEY9_ECOBD	A	Superoxide dismutase (EC 1.15.1.1)	"1,028.47"	206	5	5	10
NUDK_ECOLI	C6EKP5_ECOBD	A	NUDIX hydrolase (Predicted NUDIX hydrolase)	"1,520.88"	191	1	1	1
CCME_ECOLI	C6EA03_ECOBD	B	Cytochrome c-type biogenesis protein CcmE (Cytochrome c maturation protein E) (Heme chaperone CcmE)	"1,302.61"	159	2	3	3
GLTS_ECOLI	C6EDD6_ECOBD	B	Glutamate transporter (Sodium/glutamate symporter)	"2,708.28"	401	4	7	30
	IPI:CON_00716158.1|SWISS-PROT:Q05443_ECOBD			630.4187	0	1	1	1
DGTP_ECOLI	C6EAC4_ECOBD	A	Deoxyguanosinetriphosphate triphosphohydrolase (dGTP triphosphohydrolase) (dGTPase) (EC 3.1.5.1)	630.4186	505	1	1	1
KBAY_ECOLI	C6EH88_ECOBD	A	Class II aldolase, tagatose bisphosphate family (EC 4.1.2.40) (Tagatose 6-phosphate aldolase 1, kbaY subunit) (EC 4.1.2.40)	776.4665	286	1	1	1
PHOR_ECOLI	C6ELI4_ECOBD	B	PAS/PAC sensor signal transduction histidine kinase (Sensory histidine kinase in two-component regulatory system with PhoB) (EC 2.7.1.-)	"1,017.50"	431	5	5	7
ALF_ECOLI	C6EII4_ECOBD	A	Fructose-bisphosphate aldolase (EC 4.1.2.13) (Fructose-bisphosphate aldolase, class II)	955.4367	359	10	13	15
	C6EH98-R_ECOBD			587.3512	0	1	1	1
YCFQ_ECOLI	C6EGY1_ECOBD	A	Predicted DNA-binding transcriptional regulator (Transcriptional regulator, TetR family)	587.3512	210	1	1	1
	C6EGA4-R_ECOBD			558.3358	0	1	1	1
DEOD_ECOLI	C6EBI7_ECOBD	A	Purine nucleoside phosphorylase deoD-type (PNP) (EC 2.4.2.1)	"1,090.52"	239	13	18	36
ATKA_ECOLI	C6EJN6_ECOBD	B	Potassium-transporting ATPase A chain (EC 3.6.3.12) (ATP phosphohydrolase [potassium-transporting] A chain) (Potassium-binding and translocating subunit A) (Potassium-translocating ATPase A chain)	"1,594.88"	557	1	1	1
DPPD_ECOLI	C6EED9_ECOBD	F1	Dipeptide transporter (Oligopeptide/dipeptide ABC transporter, ATPase subunit)	"1,678.91"	327	1	1	1
XGPT_ECOLI	C6EA49_ECOBD	F1	Xanthine phosphoribosyltransferase (EC 2.4.2.22)	"1,023.63"	152	1	1	1
PEPD_ECOLI	C6EA50_ECOBD	A	Aminoacyl-histidine dipeptidase (EC 3.4.13.3) (Aminoacyl-histidine dipeptidase (Peptidase D)) (EC 3.4.13.3)	"1,168.67"	485	5	6	8
DCM_ECOLI	C6EBA5_ECOBD	A	Cytosine-specific methyltransferase (EC 2.1.1.37)	587.3512	472	1	1	1
	IPI:CON_IPI00061200.4|SWISS-PROT:Q3SY84_ECOBD			"1,476.77"	0	3	3	6
PHNK_ECOLI	C6ED26_ECOBD	F1	Carbon-phosphorus lyase complex subunit (Phosphonate C-P lyase system protein PhnK)	600.3828	252	1	1	1
YCBC_ECOLI	C6EI62_ECOBD	B	Conserved inner membrane protein (Putative uncharacterized protein)	701.3941	259	9	9	11
HIS6_ECOLI	C6EB60_ECOBD	A	Imidazole glycerol phosphate synthase subunit hisF (EC 4.1.3.-) (IGP synthase cyclase subunit) (IGP synthase subunit hisF) (ImGP synthase subunit hisF)	"1,687.91"	258	1	1	1
SYFB_ECOLI	C6ECP4_ECOBD	A	Phenylalanyl-tRNA synthetase beta subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase, beta subunit) (EC 6.1.1.20)	"1,839.83"	795	3	3	3
KEFC_ECOLI	C6EB06_ECOBD	B	Glutathione-regulated potassium-efflux system protein (Potassium efflux system protein)	832.504	620	3	3	4
PROV_ECOLI	C6EJU8_ECOBD	F1	Glycine betaine transporter subunit (Glycine betaine/L-proline ABC transporter, ATPase subunit)	"2,239.12"	400	12	13	16
YPFJ_ECOLI	C6EKN6_ECOBD	B	Putative uncharacterized protein (Putative uncharacterized protein ypfJ)	"1,119.50"	287	8	10	17
RL24_ECOLI	C6EGF7_ECOBD	A	50S ribosomal protein L24	"1,244.68"	104	4	4	8
TREF_ECOLI	C6EEG4_ECOBD	A	Alpha,alpha-trehalase (EC 3.2.1.28) (Cytoplasmic trehalase) (EC 3.2.1.28)	"1,509.80"	549	1	1	1
KAD_ECOLI	C6EKZ0_ECOBD	A	Adenylate kinase (AK) (EC 2.7.4.3) (ATP-AMP transphosphorylase)	"1,119.53"	214	6	6	7
YQEB_ECOLI	C6EIN3_ECOBD	B	Conserved protein with NAD(P)-binding Rossman fold (Selenium-dependent molybdenum hydroxylase system protein, YqeB family)	644.3979	541	1	1	1
GLMU_ECOLI	C6EG73_ECOBD	A	Bifunctional protein glmU	993.4638	456	2	2	2
BTUF_ECOLI	C6EAC6_ECOBD	G	Periplasmic binding protein (Vitamin B12-transporter protein BtuF)	"1,651.88"	266	3	3	3
YEHU_ECOLI	C6EAI6_ECOBD	B	Predicted sensory kinase in two-component system with YehT (Signal transduction histidine kinase, LytS) (EC 2.7.13.3)	757.4932	561	6	7	9
TNAA_ECOLI	C6EG95_ECOBD	A	Tryptophanase (EC 4.1.99.1) (Tryptophanase/L-cysteine desulfhydrase, PLP-dependent) (EC 4.1.99.1)	"1,149.55"	471	1	1	1
ARGD_ECOLI	C6EGA4_ECOBD	A	Bifunctional acetylornithine aminotransferase/ succinyldiaminopimelate aminotransferase (EC 2.6.1.11) (EC 2.6.1.17) (Succinylornithine transaminase family) (EC 2.6.1.17)	"1,002.56"	406	2	2	2
ASTC_ECOLI	C6ECL0_ECOBD	A	Acetylornithine and succinylornithine aminotransferase (EC 2.6.1.81) (Succinylornithine transaminase, PLP-dependent) (EC 2.6.1.-)	"2,622.32"	406	6	6	6
AMIC_ECOLI	C6EJ52_ECOBD	G	N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)	"1,805.96"	417	11	12	20
YGGG_ECOLI	C6EIH3_ECOBD	I	Peptidase M48 Ste24p	"1,391.73"	252	11	15	17
	IPI:CON_00702736.3|ENSEMBL:ENSBTAP00000008967-R_ECOBD			859.4633	0	1	1	1
PUUD_ECOLI	C6EFT4_ECOBD	A	Gamma-Glu-GABA hydrolase (Gamma-glutamyl-gamma-aminobutyrate hydrolase) (EC 3.5.1.94)	"2,273.16"	254	1	1	1
WECF_ECOLI	C6EG19_ECOBD	F1	4-alpha-L-fucosyltransferase	884.4513	359	3	3	3
GLNA_ECOLI	C6EF31_ECOBD	A	Glutamine synthetase (EC 6.3.1.2)	"1,752.90"	469	2	2	2
DADA_ECOLI	C6EGS8_ECOBD	F1	D-amino acid dehydrogenase small subunit (EC 1.4.99.1) (D-amino-acid dehydrogenase) (EC 1.4.99.1)	"1,520.78"	432	21	24	66
YFIF_ECOLI	C6EK05_ECOBD	A	Predicted methyltransferase (EC 2.1.1.-) (tRNA/rRNA methyltransferase (SpoU))	"2,209.08"	345	3	3	4
YBHR_ECOLI	C6EIZ0_ECOBD	B	ABC-2 type transporter (Predicted transporter subunit: membrane component of ABC superfamily)	684.4767	368	3	3	5
FECB_ECOLI	C6EC66_ECOBD	G	Iron-dicitrate transporter subunit (Periplasmic binding protein)	"1,947.18"	300	2	2	4
SSB_ECOLI	C6ED65_ECOBD	A	Single-stranded DNA-binding protein	"1,508.84"	178	1	1	1
NUOE_ECOLI	C6E9R7_ECOBD	F1	NADH dehydrogenase subunit E (EC 1.6.5.3) (NADH-quinone oxidoreductase, E subunit)	802.4669	166	1	1	2
	IPI:CON_00300725.7|SWISS-PROT:P02538_ECOBD			"1,407.71"	0	5	5	6
YHIH_ECOLI	C6EEJ8_ECOBD	B	ABC transporter related (Fused ribosome-associated ATPase: ATP-binding protein/ATP-binding protein/predicted membrane protein)	"1,531.85"	911	6	6	8
YHJU_ECOLI	C6EEE5_ECOBD	B	Cellulose synthase operon protein YhjU (Predicted inner membrane protein)	"3,174.64"	559	6	6	6
SHIA_ECOLI	C6EB88_ECOBD	B	Metabolite/H+ symporter, major facilitator superfamily (MFS) (Shikimate transporter)	"2,095.03"	438	1	1	1
CYSK_ECOLI	C6EL63_ECOBD	A	Cysteine synthase (EC 2.5.1.47)	"1,627.91"	323	6	8	9
HSLJ_ECOLI	C6EEW5_ECOBD	I	Heat-inducible protein (Putative uncharacterized protein)	933.4889	140	3	3	4
	C6EK76-R_ECOBD			"1,063.53"	0	1	1	1
SYE_ECOLI	C6EL72_ECOBD	A	Glutamyl-tRNA synthetase	"1,433.70"	471	4	4	4
ARLY_ECOLI	C6EE49_ECOBD	A	Argininosuccinate lyase (ASAL) (EC 4.3.2.1) (Arginosuccinase)	"1,428.69"	457	2	2	2
FRMA_ECOLI	C6ELM4_ECOBD	A	Alcohol dehydrogenase class III/glutathione-dependent formaldehyde dehydrogenase (S-(Hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase)	"1,135.63"	369	5	6	9
YEEZ_ECOLI	C6EB67_ECOBD	G	NAD-dependent epimerase/dehydratase (Predicted epimerase, with NAD(P)-binding Rossmann-fold domain)	"1,047.51"	274	1	1	1
IF3_ECOLI	C6ECN9_ECOBD	A	Translation initiation factor IF-3	"1,511.71"	180	3	4	7
	C6EH71-R_ECOBD			843.5049	0	1	1	1
YBIT_ECOLI	C6EIW2_ECOBD	F1	ABC transporter related (Fused predicted transporter subunits of ABC superfamily: ATP-binding components)	758.4773	530	1	1	3
PTGA_ECOLI	C6EL60_ECOBD	F1	Glucose-specific PTS system enzyme IIA component (EC 2.7.1.69) (PTS system, glucose subfamily, IIA subunit)	"2,044.12"	169	8	9	15
YIFK_ECOLI	C6EG16_ECOBD	B	Amino acid permease-associated region (Predicted transporter)	"1,112.57"	461	1	2	2
HFLD_ECOLI	C6EGV9_ECOBD	F1	High frequency lysogenization protein hflD	"1,853.00"	213	12	16	30
YFEY_ECOLI	C6EKS2_ECOBD	I	Putative uncharacterized protein (Putative uncharacterized protein yfeY)	831.4319	191	8	10	19
OPPF_ECOLI	C6EFY9_ECOBD	F1	Oligopeptide transporter subunit (Oligopeptide/dipeptide ABC transporter, ATPase subunit)	529.3457	334	2	2	5
GLND_ECOLI	C6EAB8_ECOBD	A	[Protein-PII] uridylyltransferase (PII uridylyl-transferase) (EC 2.7.7.59) (UTase) (Uridylyl-removing enzyme)	"1,463.68"	890	2	2	2
GUAA_ECOLI	C6EKK2_ECOBD	A	Bifunctional GMP synthase/glutamine amidotransferase protein (EC 6.3.4.1) (EC 6.3.5.2) (GMP synthase, large subunit)	"2,178.11"	525	6	6	6
ISPG_ECOLI	C6EKJ4_ECOBD	A	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (EC 1.17.7.1) (1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase)	"1,785.01"	372	6	6	7
NLPI_ECOLI	C6EH62_ECOBD	I	Putative uncharacterized protein nlpI (Tetratricopeptide TPR_2 repeat protein)	"2,332.36"	294	2	2	2
RSTA_ECOLI	C6EDP0_ECOBD	A	Two component transcriptional regulator, winged helix family	981.4637	239	1	1	1
RLMN_ECOLI	C6EKJ2_ECOBD	A	Ribosomal RNA large subunit methyltransferase N (EC 2.1.1.-) (23S rRNA m2A2503 methyltransferase)	"1,487.76"	384	4	4	6
YAJR_ECOLI	C6EL42_ECOBD	B	Major facilitator superfamily MFS_1 (Predicted transporter)	"1,461.78"	454	2	2	20
ACCC_ECOLI	C6EGK4_ECOBD	A	Acetyl-CoA carboxylase (EC 6.3.4.14) (Acetyl-CoA carboxylase, biotin carboxylase)	"1,577.85"	449	1	1	1
YIGB_ECOLI	C6EG02_ECOBD	A	HAD-superfamily hydrolase, subfamily IA, variant 1 (Predicted hydrolase)	"1,136.53"	238	1	1	1
YGAU_ECOLI	C6EJW0_ECOBD	A	Peptidoglycan-binding LysM (Putative uncharacterized protein ygaU)	"1,372.76"	149	10	10	31
CADC_ECOLI	C6ECZ1_ECOBD	B	DNA-binding transcriptional activator (Transcriptional regulator, CadC)	"1,148.64"	512	2	2	2
SYN_ECOLI	C6EI52_ECOBD	A	Asparaginyl-tRNA synthetase (EC 6.1.1.22) (Asparagine--tRNA ligase)	914.5418	466	5	5	8
SANA_ECOLI	C6EAG8_ECOBD	B	Putative uncharacterized protein (Putative uncharacterized protein sanA)	"2,107.07"	239	7	7	11
PTSN_ECOLI	C6EH23_ECOBD	F1	PTS IIA-like nitrogen-regulatory protein PtsN (Sugar-specific enzyme IIA component of PTS) (EC 2.7.1.69)	"1,157.68"	163	2	3	4
BSMA_ECOLI	C6ECG0_ECOBD	I	Putative uncharacterized protein (Putative uncharacterized protein yjfO)	"1,101.58"	109	2	2	3
PTNC_ECOLI	C6EC12_ECOBD	B	Mannose-specific enzyme IIC component of PTS (PTS system, mannose/fructose/sorbose family, IIC subunit)	"1,855.83"	266	2	3	42
	C6EBV4-R_ECOBD			"1,202.60"	0	1	1	1
UDP_ECOLI	C6EF71_ECOBD	A	Uridine phosphorylase	913.5577	254	9	9	10
CYCA_ECOLI	C6ECD6_ECOBD	B	Amino acid permease-associated region (D-alanine/D-serine/glycine transporter)	"2,224.17"	470	6	9	55
	IPI:CON_00462140.1|SWISS-PROT:Q6IFZ6_ECOBD			"1,316.71"	0	6	7	15
YCCF_ECOLI	C6EI20_ECOBD	B	Conserved inner membrane protein (Putative uncharacterized protein)	"1,286.72"	148	3	3	17
YJGF_ECOLI	C6ECA5_ECOBD	A	Endoribonuclease L-PSP (Ketoacid-binding protein)	"1,284.65"	128	1	1	2
FHUD_ECOLI	C6EAD2_ECOBD	G	Iron-hydroxamate transporter subunit (Periplasmic binding protein)	"1,992.08"	296	3	3	4
SGBU_ECOLI	C6EE97_ECOBD	A	Hexulose-6-phosphate isomerase (EC 5.1.3.22) (Predicted L-xylulose 5-phosphate 3-epimerase)	990.5004	286	1	1	1
YLAC_ECOLI	C6EL06_ECOBD	B	Predicted inner membrane protein (Putative uncharacterized protein)	"1,596.91"	156	2	2	4
STHA_ECOLI	C6EE47_ECOBD	A	Soluble pyridine nucleotide transhydrogenase (STH) (EC 1.6.1.1) (NAD(P)(+) transhydrogenase [B-specific])	"1,832.89"	466	8	8	8
SYH_ECOLI	C6EKJ5_ECOBD	A	Histidyl-tRNA synthetase (EC 6.1.1.21) (Histidine--tRNA ligase)	"1,739.87"	424	1	1	1
MURF_ECOLI	C6EAW9_ECOBD	A	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10)	918.5255	452	2	2	2
PSTA_ECOLI	C6EG77_ECOBD	B	Phosphate ABC transporter, inner membrane subunit PstA (Phosphate transporter subunit)	"1,020.54"	296	2	4	10
YNJA_ECOLI	C6ECK4_ECOBD	B	Carboxymuconolactone decarboxylase (Putative uncharacterized protein ynjA)	"1,207.56"	182	2	2	2
OSMY_ECOLI	C6EBJ6_ECOBD	G	Transport-associated	"2,128.04"	199	6	6	8
YTFF_ECOLI	C6ECD4_ECOBD	B	Putative uncharacterized protein	"2,973.65"	321	1	1	2
XYLF_ECOLI	C6EEB2_ECOBD	G	D-xylose ABC transporter, periplasmic substrate-binding protein (D-xylose transporter subunit)	745.4092	330	1	1	2
LONH_ECOLI	C6EI27_ECOBD	A	Predicted peptidase (Putative ATP-dependent protease)	"1,848.01"	586	3	3	5
YDJN_ECOLI	C6ECM9_ECOBD	B	Predicted transporter (Sodium:dicarboxylate symporter)	"2,007.93"	463	6	7	34
GLPT_ECOLI	C6E9W1_ECOBD	B	Glycerol-3-phosphate transporter (sn-glycerol-3-phosphate transporter)	"1,051.60"	452	5	5	6
YEAY_ECOLI	C6EC25_ECOBD	I	Outer membrane lipoprotein, Slp family (Predicted lipoprotein)	"1,284.65"	193	4	4	6
KEFG_ECOLI	C6EGB2_ECOBD	F1	NAD(P)H dehydrogenase (Quinone)	"1,573.78"	183	6	7	9
GPMA_ECOLI	C6EJI9_ECOBD	A	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase (BPG-dependent PGAM) (PGAM) (Phosphoglyceromutase) (dPGM) (EC 5.4.2.1)	829.4526	250	8	8	12
	IPI:CON_00124800.2|TREMBL:Q61726_ECOBD			"1,038.49"	0	4	4	5
TRKA_ECOLI	C6EGH7_ECOBD	F1	Potassium transporter peripheral membrane component (TrkA-N domain protein)	"1,890.14"	458	3	3	3
YFBQ_ECOLI	C6ELG3_ECOBD	A	Aminotransferase class I and II (Aspartate aminotransferase)	"1,501.70"	405	2	3	3
YHCM_ECOLI	C6EH00_ECOBD	A	AFG1-family ATPase (Conserved protein with nucleoside triphosphate hydrolase domain)	"1,398.69"	375	2	2	2
YGHW_ECOLI	C6EHZ3_ECOBD	A	Putative uncharacterized protein (Putative uncharacterized protein yghW)	"1,263.58"	95	1	1	1
YJEI_ECOLI	C6ECY1_ECOBD	I	Putative uncharacterized protein (Putative uncharacterized protein yjeI)	716.3686	117	3	5	11
PCKA_ECOLI	C6EFH1_ECOBD	A	Phosphoenolpyruvate carboxykinase [ATP] (PEP carboxykinase) (PEPCK) (EC 4.1.1.49) (Phosphoenolpyruvate carboxylase)	"1,802.02"	540	6	7	8
6PGD_ECOLI	C6EB56_ECOBD	A	6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)	"2,121.03"	468	6	6	6
YBGF_ECOLI	C6EJJ5_ECOBD	G	Putative uncharacterized protein ybgF (Tol-pal system protein YbgF)	"2,109.02"	263	13	16	19
GLNH_ECOLI	C6EIX1_ECOBD	G	Cationic amino acid ABC transporter, periplasmic binding protein (Glutamine ABC transporter periplasmic protein)	"1,829.98"	248	12	13	32
MLTC_ECOLI	C6EIE7_ECOBD	I	Lytic transglycosylase catalytic	"1,074.49"	360	2	2	4
YHHM_ECOLI	C6EFA7_ECOBD	B	Putative receptor	"1,246.57"	119	5	6	13
YCGB_ECOLI	C6EGS9_ECOBD	A	Putative uncharacterized protein ycgB (SpoVR family protein)	585.3356	510	1	1	1
HELD_ECOLI	C6EI19_ECOBD	A	DNA helicase IV (EC 3.6.1.-) (UvrD/REP helicase)	"1,273.65"	684	3	3	7
RLML_ECOLI	C6EI34_ECOBD	A	Ribosomal RNA large subunit methyltransferase L (EC 2.1.1.52) (23S rRNA m2G2445 methyltransferase) (rRNA (guanine-N(2)-)-methyltransferase rlmL)	"2,566.45"	702	1	1	1
FABH_ECOLI	C6EHC3_ECOBD	A	3-oxoacyl-[acyl-carrier-protein] synthase 3 (EC 2.3.1.180) (3-oxoacyl-[acyl-carrier-protein] synthase III) (Beta-ketoacyl-ACP synthase III)	"1,432.78"	317	2	2	3
	C6EAP3-R_ECOBD			958.543	0	1	1	1
NTRC_ECOLI	C6EF33_ECOBD	A	Fused DNA-binding response regulator in two-component regulatory system with GlnL: response regulator/sigma54 interaction protein (Nitrogen metabolism transcriptional regulator, NtrC, Fis Family)	614.3984	469	1	1	1
RIR2_ECOLI	C6E9W6_ECOBD	B	Ribonucleotide reductase (Ribonucleotide-diphosphate reductase beta subunit) (EC 1.17.4.1)	"2,106.04"	376	2	3	3
RFAC_ECOLI	C6EDG9_ECOBD	A	ADP-heptose:LPS heptosyl transferase I (EC 2.-.-.-) (Lipopolysaccharide heptosyltransferase I)	"1,668.90"	326	7	7	12
ZNUC_ECOLI	C6EBW9_ECOBD	F1	ABC transporter related (High-affinity zinc transporter ATPase)	847.4269	251	9	9	14
SAPF_ECOLI	C6EFU2_ECOBD	F1	ABC transporter related (Predicted antimicrobial peptide transporter subunit)	529.3457	268	7	7	8
CYSZ_ECOLI	C6EL65_ECOBD	B	Protein CysZ	869.5204	253	4	4	7
FOCA_ECOLI	C6EI78_ECOBD	B	Formate transporter (Formate/nitrite transporter)	"1,877.95"	285	3	5	14
YOBH_ECOLI	C6EC03_ECOBD	B	Putative uncharacterized protein	"1,234.64"	79	4	4	6
	IPI:CON_6685565|SWISS-PROT:O76013_ECOBD			"1,013.60"	0	4	4	4
ENGB_ECOLI	C6EF37_ECOBD	A	GTP-binding protein HSR1-related	"1,603.88"	210	2	2	2
YJJK_ECOLI	C6EBI0_ECOBD	F1	ABC transporter related (Fused predicted transporter subunits of ABC superfamily: ATP-binding components)	"1,579.77"	555	15	15	22
YGAF_ECOLI	C6EJW5_ECOBD	B	FAD dependent oxidoreductase (Predicted enzyme)	"1,436.78"	422	1	1	2
THRC_ECOLI	C6EBG5_ECOBD	A	Threonine synthase (EC 4.2.3.1)	"2,200.20"	428	3	3	4
