Entry Name K12	Entry Name BL21(DE3)	Category	Description	Protein MW	Protein Len	Unique Peptides	Unique Spectra	Total #spectra
MIAB_ECOLI	C6EK34_ECOBD	A	Isopentenyl-adenosine A37 tRNA methylthiolase (tRNA-i(6)A37 thiotransferase enzyme MiaB)	"1,171.63"	474	1	1	1
NIFU_ECOLI	C6EKH8_ECOBD	A	FeS cluster assembly scaffold IscU (Scaffold protein)	"1,230.60"	128	1	1	1
ISCA_ECOLI	C6EKH9_ECOBD	A	Iron-binding protein iscA (Iron-sulfur cluster assembly protein)	"1,091.57"	107	1	1	1
TQSA_ECOLI	C6EDP7_ECOBD	B	Predicted inner membrane protein (Putative uncharacterized protein)	"1,840.00"	344	1	2	3
MUKB_ECOLI	C6EI58_ECOBD	A	Chromosome partition protein mukB (Structural maintenance of chromosome-related protein)	"1,265.64"	1486	3	3	3
MLTC_ECOLI	C6EIE7_ECOBD	I	Lytic transglycosylase catalytic	"1,141.59"	360	1	1	1
DEAD_ECOLI	C6EH63_ECOBD	A	ATP-dependent RNA helicase (DEAD/DEAH box helicase domain protein)	"1,708.81"	629	3	3	4
ARAH_ECOLI	C6EBT1_ECOBD	B	Inner-membrane translocator	"1,064.52"	328	1	1	1
PYRE_ECOLI	C6EDE9_ECOBD	A	Orotate phosphoribosyltransferase (EC 2.4.2.10)	"1,082.59"	213	1	1	1
YJEI_ECOLI	C6ECY1_ECOBD	I	Putative uncharacterized protein (Putative uncharacterized protein yjeI)	"1,986.98"	117	1	2	5
GCST_ECOLI	C6EIK3_ECOBD	A	Aminomethyltransferase (EC 2.1.2.10)	"1,106.56"	364	1	1	1
BASR_ECOLI	C6ED11_ECOBD	A	DNA-binding response regulator in two-component regulatory system with BasS (Two component transcriptional regulator, winged helix family)	"1,259.77"	222	1	1	1
OPGB_ECOLI	C6EBL1_ECOBD	B	Phosphoglycerol transferase I (EC 2.7.8.20) (Phosphatidylglycerol--membrane-oligosaccharide glycerophosphotransferase)	"1,568.83"	763	1	1	1
RTN_ECOLI	C6EA21_ECOBD	B	Diguanylate phosphodiesterase (Putative uncharacterized protein rtn)	999.6198	518	1	1	1
	C6EJW3-R_ECOBD			587.3148	0	1	1	1
YGGT_ECOLI	C6EIF9_ECOBD	B	Predicted inner membrane protein (Putative uncharacterized protein)	"2,206.30"	188	2	2	2
ODO1_ECOLI	C6EJL2_ECOBD	A	2-oxoglutarate dehydrogenase, E1 subunit (EC 1.2.4.2) (Alpha-ketoglutarate decarboxylase) (EC 1.2.4.2)	"1,435.74"	933	1	1	1
PTNC_ECOLI	C6EC12_ECOBD	B	Mannose-specific enzyme IIC component of PTS (PTS system, mannose/fructose/sorbose family, IIC subunit)	"1,854.85"	266	2	3	9
PSTS_ECOLI	C6EG75_ECOBD	G	Phosphate ABC transporter, periplasmic phosphate-binding protein (Phosphate transporter subunit)	"2,159.10"	346	2	2	2
YFEH_ECOLI	C6EL69_ECOBD	B	Bile acid:sodium symporter (Predicted inner membrane protein)	"1,761.83"	332	2	3	7
DPPC_ECOLI	C6EED8_ECOBD	B	Binding-protein-dependent transport systems inner membrane component (Dipeptide transporter)	"1,762.94"	300	1	1	1
AMPG_ECOLI	C6EL33_ECOBD	B	AmpG-related permease (Muropeptide transporter)	"1,134.63"	491	1	1	1
NUSG_ECOLI	C6EE37_ECOBD	A	Transcription antitermination protein nusG	"1,533.78"	181	1	1	1
YFHB_ECOLI	C6EK28_ECOBD	B	HAD superfamily (Subfamily IF) hydrolase, YfhB	"1,141.67"	211	1	1	1
PFLB_ECOLI	C6EI79_ECOBD	A	Formate acetyltransferase (EC 2.3.1.54) (Pyruvate formate lyase I) (EC 2.3.1.54)	"1,305.68"	760	1	1	2
HIS1_ECOLI	C6EB66_ECOBD	A	ATP phosphoribosyltransferase (ATP-PRT) (ATP-PRTase) (EC 2.4.2.17)	"1,599.86"	299	1	1	1
FEPA_ECOLI	C6EKB2_ECOBD	H	Iron-enterobactin outer membrane transporter (TonB-dependent siderophore receptor)	"1,635.78"	746	5	6	9
METI_ECOLI	C6EA86_ECOBD	B	Binding-protein-dependent transport systems inner membrane component (DL-methionine transporter subunit)	"1,972.04"	217	2	3	14
PLSX_ECOLI	C6EHC4_ECOBD	A	Fatty acid/phospholipid synthesis protein PlsX	"1,600.88"	346	1	1	3
FABI_ECOLI	C6EFU4_ECOBD	F1	Enoyl-(Acyl carrier protein) reductase (EC 1.3.1.9) (Short-chain dehydrogenase/reductase SDR)	"2,009.04"	262	2	2	3
YEEX_ECOLI	C6EB76_ECOBD	A	Putative uncharacterized protein	"1,942.96"	109	1	1	2
AMPE_ECOLI	C6EAU6_ECOBD	B	Predicted inner membrane protein (Signaling modulator of AmpD, AmpE)	"2,165.17"	284	2	2	2
YBBM_ECOLI	C6EKX3_ECOBD	B	Predicted inner membrane protein (Putative uncharacterized protein)	"1,329.70"	259	1	1	1
	"IPI:CON_00166205.2|TREMBL:Q7RTT2,IPI:CON_IPI00166205.2|SWISS-PROT:Q8N1N4-2"_ECOBD			"1,442.75"	0	1	1	1
YCBB_ECOLI	C6EI57_ECOBD	B	ErfK/YbiS/YcfS/YnhG family protein (Predicted carboxypeptidase)	"1,054.64"	615	1	1	1
NUOL_ECOLI	C6E9S4_ECOBD	B	NADH dehydrogenase subunit L (EC 1.6.5.3) (Proton-translocating NADH-quinone oxidoreductase, chain L)	"3,351.59"	613	4	6	12
FLK_ECOLI	C6ELD2_ECOBD	B	Flagella assembly protein (Predicted flagella assembly protein)	"1,060.57"	331	4	4	5
CYSK_ECOLI	C6EL63_ECOBD	A	Cysteine synthase (EC 2.5.1.47)	"2,753.52"	323	4	4	4
GCVA_ECOLI	C6EJ58_ECOBD	A	DNA-binding transcriptional dual regulator (Transcriptional regulator, LysR family)	"1,525.76"	305	1	1	1
PLSY_ECOLI	C6EHT6_ECOBD	B	Putative uncharacterized protein (Putative uncharacterized protein ygiH)	"1,330.67"	205	1	1	1
CYST_ECOLI	C6EL53_ECOBD	B	Sulfate ABC transporter, inner membrane subunit (Sulfate/thiosulfate transporter subunit)	"2,039.19"	277	1	1	1
	IPI:CON_IPI00328103.3|SWISS-PROT:Q7Z3Y8_ECOBD			"1,109.49"	0	3	3	4
GADC_ECOLI	C6EEM5_ECOBD	B	Glutamate/g-aminobutyrate antiporter (Predicted glutamate:gamma-aminobutyric acid antiporter)	"1,753.91"	511	1	1	1
HSLJ_ECOLI	C6EEW5_ECOBD	I	Heat-inducible protein (Putative uncharacterized protein)	"1,426.72"	140	1	1	1
PTSN_ECOLI	C6EH23_ECOBD	F1	PTS IIA-like nitrogen-regulatory protein PtsN (Sugar-specific enzyme IIA component of PTS) (EC 2.7.1.69)	"1,157.68"	163	1	1	1
YNJB_ECOLI	C6ECK3_ECOBD	G	Extracellular solute-binding protein family 1 (Putative uncharacterized protein ynjB)	"1,980.04"	388	1	1	1
NUOK_ECOLI	C6E9S3_ECOBD	B	NADH-quinone oxidoreductase subunit K (EC 1.6.99.5) (NADH dehydrogenase I subunit K) (NDH-1 subunit K)	"1,634.79"	100	3	3	4
PURP_ECOLI	C6EG89_ECOBD	B	Predicted inner membrane protein (Xanthine/uracil/vitamin C permease)	"1,725.93"	445	2	5	6
MLTB_ECOLI	C6EJT0_ECOBD	I	Lytic murein transglycosylase B (Membrane-bound lytic murein transglycosylase B) (EC 3.2.1.-)	"1,593.86"	361	1	1	1
PT1_ECOLI	C6EL61_ECOBD	F1	PEP-protein phosphotransferase of PTS system (Enzyme I) (EC 2.7.3.9) (Phosphoenolpyruvate-protein phosphotransferase)	"1,430.74"	575	2	2	2
GLRX2_ECOLI	C6EHE9_ECOBD	A	Glutaredoxin 2 (Grx2) (Glutaredoxin, GrxB family)	"1,298.60"	215	1	1	1
DBHA_ECOLI	C6EE18_ECOBD	A	HU, DNA-binding transcriptional regulator, alpha subunit (Histone family protein DNA-binding protein)	"1,244.70"	90	1	1	1
	IPI:CON_LYSOZYME|SWISS-PROT:P00698_ECOBD			"1,428.65"	0	1	1	2
YFGG_ECOLI	C6EKK6_ECOBD	B	Putative uncharacterized protein (Putative uncharacterized protein yfgG)	"1,658.83"	63	1	1	2
YBJQ_ECOLI	C6EIB5_ECOBD	A	UPF0145 protein ybjQ	"1,349.67"	107	1	1	2
RAIA_ECOLI	C6EJZ4_ECOBD	A	Cold shock protein associated with 30S ribosomal subunit (Sigma 54 modulation protein/ribosomal protein S30EA)	"1,866.86"	113	1	1	1
MTNN_ECOLI	C6EAC5_ECOBD	A	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase (MTA/SAH nucleosidase) (MTAN) (EC 3.2.2.9) (5'-methylthioadenosine nucleosidase) (S-adenosylhomocysteine nucleosidase)	"1,159.60"	232	1	1	1
YLIF_ECOLI	C6EIU9_ECOBD	B	Diguanylate cyclase (Predicted diguanylate cyclase)	"2,408.34"	442	1	1	1
SYY_ECOLI	C6EDK8_ECOBD	A	Tyrosyl-tRNA synthetase (EC 6.1.1.1) (Tyrosine--tRNA ligase)	"1,277.68"	424	1	1	1
BTUF_ECOLI	C6EAC6_ECOBD	G	Periplasmic binding protein (Vitamin B12-transporter protein BtuF)	"1,620.90"	266	2	2	2
IF3_ECOLI	C6ECN9_ECOBD	A	Translation initiation factor IF-3	"1,584.90"	180	1	1	1
HISQ_ECOLI	C6ELE5_ECOBD	B	Histidine/lysine/arginine/ornithine transporter subunit (Polar amino acid ABC transporter, inner membrane subunit)	"1,543.89"	228	1	1	1
ISCR_ECOLI	C6EKH6_ECOBD	A	DNA-binding transcriptional repressor (Transcriptional regulator, BadM/Rrf2 family)	"2,191.07"	162	1	1	2
YEAY_ECOLI	C6EC25_ECOBD	I	Outer membrane lipoprotein, Slp family (Predicted lipoprotein)	"1,284.65"	193	2	2	4
SYT_ECOLI	C6ECN8_ECOBD	A	Threonyl-tRNA synthetase (EC 6.1.1.3) (Threonine--tRNA ligase)	"1,339.61"	642	1	1	1
MDFA_ECOLI	C6EIU1_ECOBD	B	Major facilitator superfamily MFS_1 (Multidrug efflux system protein)	"1,091.56"	410	1	1	1
PPSA_ECOLI	C6ECQ5_ECOBD	A	Phosphoenolpyruvate synthase (EC 2.7.9.2)	"1,735.88"	792	1	1	1
PROY_ECOLI	C6ELI2_ECOBD	B	Amino acid permease-associated region (Predicted cryptic proline transporter)	"1,356.64"	457	1	1	2
MGLC_ECOLI	C6EAG4_ECOBD	B	Beta-methylgalactoside transporter inner membrane component (Inner-membrane translocator)	"1,301.68"	336	1	1	1
YJIN_ECOLI	C6EBP2_ECOBD	B	Conserved inner membrane protein (Putative uncharacterized protein)	"1,375.79"	426	2	2	2
THIO_ECOLI	C6EG32_ECOBD	A	Thioredoxin	"1,267.66"	109	1	1	1
MDTK_ECOLI	C6ECU0_ECOBD	B	Multidrug resistance protein mdtK (Multidrug-efflux transporter)	"1,010.64"	457	2	2	2
Null	C6EG00_ECOBD	G	Putative uncharacterized protein	"1,813.97"	300	1	1	1
DSBE_ECOLI	C6EA05_ECOBD	B	Periplasmic thioredoxin of cytochrome c-type biogenesis (Redoxin domain protein)	"1,727.88"	185	1	1	1
DTPA_ECOLI	C6EDL1_ECOBD	B	Amino acid/peptide transporter (Putative tripeptide transporter permease)	"1,264.58"	500	1	2	5
LIVJ_ECOLI	C6EFB4_ECOBD	G	Extracellular ligand-binding receptor	"1,361.65"	367	1	1	1
DPS_ECOLI	C6EIX0_ECOBD	A	DNA protection during starvation conditions (Ferritin Dps family protein)	"1,756.00"	167	1	1	1
SUFI_ECOLI	C6EHX7_ECOBD	G	Multicopper oxidase type 3 (Repressor protein for FtsI)	"1,413.78"	470	1	1	1
SAPB_ECOLI	C6EFT9_ECOBD	B	Binding-protein-dependent transport systems inner membrane component (Predicted antimicrobial peptide transporter subunit)	"1,571.80"	321	1	1	1
YEBC_ECOLI	C6EBW3_ECOBD	A	Putative uncharacterized protein (Putative uncharacterized protein yebC)	"1,068.51"	246	2	2	2
KDGL_ECOLI	C6EDX8_ECOBD	B	Diacylglycerol kinase (EC 2.7.1.107)	981.4748	122	2	2	2
PSTA_ECOLI	C6EG77_ECOBD	B	Phosphate ABC transporter, inner membrane subunit PstA (Phosphate transporter subunit)	"1,653.76"	296	1	2	2
RL7_ECOLI	C6EE33_ECOBD	A	50S ribosomal protein L7/L12	"1,244.64"	121	1	1	2
TDCC_ECOLI	C6EHA8_ECOBD	B	L-threonine/L-serine transporter (Serine transporter)	"1,239.61"	443	1	1	1
HIS4_ECOLI	C6EB61_ECOBD	A	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase (EC 5.3.1.16) (Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase)	"1,641.92"	245	1	1	2
TREC_ECOLI	C6ECA9_ECOBD	A	Alpha,alpha-phosphotrehalase (Trehalose-6-P hydrolase) (EC 3.2.1.93)	"1,441.66"	551	1	1	1
ISCS_ECOLI	C6EKH7_ECOBD	A	Cysteine desulfurase (EC 2.8.1.7)	"1,268.66"	404	1	1	1
FTSB_ECOLI	C6EJB9_ECOBD	B	Cell diviision protein FtsB (Septum formation initiator)	"1,444.70"	103	1	1	2
FADL_ECOLI	C6ELB0_ECOBD	H	Membrane protein involved in aromatic hydrocarbon degradation	"1,587.78"	446	1	1	1
YHJD_ECOLI	C6EEG1_ECOBD	B	Conserved inner membrane protein (Ribonuclease)	"1,861.00"	337	3	4	4
RFAC_ECOLI	C6EDG9_ECOBD	A	ADP-heptose:LPS heptosyl transferase I (EC 2.-.-.-) (Lipopolysaccharide heptosyltransferase I)	"1,367.61"	326	5	6	6
SPR_ECOLI	C6EA22_ECOBD	I	NLP/P60 protein (Predicted peptidase, outer membrane lipoprotein)	"2,267.08"	188	1	1	1
RSTB_ECOLI	C6EDN9_ECOBD	B	Histidine kinase (Sensory histidine kinase in two-component regulatory system with RstA)	"1,756.87"	433	1	1	1
YGAZ_ECOLI	C6EJU4_ECOBD	B	AzlC family protein (Predicted transporter)	"1,983.02"	245	1	1	1
YMBA_ECOLI	C6EI30_ECOBD	E	Putative uncharacterized protein	"1,900.02"	187	3	3	4
ACEA_ECOLI	C6EE08_ECOBD	A	Isocitrate lyase	"1,495.88"	434	1	1	1
C561_ECOLI	C6EEU4_ECOBD	B	Cytochrome B561 (Cytochrome b561) (EC 1.2.2.4)	"2,421.10"	176	1	1	1
FSR_ECOLI	C6EKY5_ECOBD	B	Major facilitator superfamily MFS_1 (Predicted fosmidomycin efflux system)	"1,760.85"	406	1	3	5
RLMN_ECOLI	C6EKJ2_ECOBD	A	Ribosomal RNA large subunit methyltransferase N (EC 2.1.1.-) (23S rRNA m2A2503 methyltransferase)	"1,056.53"	384	1	1	1
ECNB_ECOLI	C6ECX6_ECOBD	I	Entericidin B membrane lipoprotein (Entericidin EcnAB)	"1,718.82"	48	2	6	21
ARTQ_ECOLI	C6EIB9_ECOBD	B	Arginine transporter subunit (Polar amino acid ABC transporter, inner membrane subunit)	"1,726.91"	238	1	1	1
YDHC_ECOLI	C6ECU3_ECOBD	B	Drug resistance transporter, Bcr/CflA subfamily (Predicted transporter)	"1,593.79"	403	1	1	2
TRXB_ECOLI	C6EI94_ECOBD	G	Thioredoxin reductase (EC 1.8.1.9)	"1,864.03"	321	2	2	2
DPPB_ECOLI	C6EED7_ECOBD	B	Binding-protein-dependent transport systems inner membrane component (Dipeptide transporter)	"1,511.74"	339	1	1	1
RS13_ECOLI	C6EGG8_ECOBD	A	30S ribosomal protein S13	"1,241.71"	118	1	1	1
PCKA_ECOLI	C6EFH1_ECOBD	A	Phosphoenolpyruvate carboxykinase [ATP] (PEP carboxykinase) (PEPCK) (EC 4.1.1.49) (Phosphoenolpyruvate carboxylase)	"1,861.02"	540	1	1	1
EFEU_ECOLI	C6EHJ0_ECOBD	B	FTR1 family protein	"1,456.78"	276	1	1	1
RBSB_ECOLI	C6EG51_ECOBD	G	D-ribose transporter subunit (Periplasmic binding protein/LacI transcriptional regulator)	"1,385.77"	296	1	1	1
	"C6ECS5,C6EKK8-R"_ECOBD			644.3726	0	1	1	1
PUUD_ECOLI	C6EFT4_ECOBD	A	Gamma-Glu-GABA hydrolase (Gamma-glutamyl-gamma-aminobutyrate hydrolase) (EC 3.5.1.94)	"2,273.16"	254	1	1	5
YGHZ_ECOLI	C6EHZ1_ECOBD	A	Aldo-keto reductase (Aldo/keto reductase)	716.405	346	1	1	2
UGPQ_ECOLI	C6EFC5_ECOBD	A	Glycerophosphoryl diester phosphodiesterase	"1,358.76"	247	2	2	2
UVRB_ECOLI	C6EJ03_ECOBD	A	UvrABC system protein B (Protein uvrB) (Excinuclease ABC subunit B)	801.4466	673	1	1	1
HCAT_ECOLI	C6EKH1_ECOBD	B	Phenyl proprionate permease family protein (Predicted 3-phenylpropionic transporter)	802.4418	379	1	1	1
	IPI:CON_00697851.1|SWISS-PROT:Q5XQN5-R_ECOBD			732.4326	0	1	1	1
YAEJ_ECOLI	C6EA93_ECOBD	A	Class I peptide chain release factor (Putative uncharacterized protein yaeJ)	"1,358.70"	140	1	1	1
	C6EKP9-R_ECOBD			762.4145	0	1	1	2
OSMY_ECOLI	C6EBJ6_ECOBD	G	Transport-associated	"1,098.62"	199	1	1	1
MUTL_ECOLI	C6ECV8_ECOBD	A	DNA mismatch repair protein mutL	699.4624	615	2	2	3
YOAA_ECOLI	C6EC23_ECOBD	A	Conserved protein with nucleoside triphosphate hydrolase domain (Putative enzyme)	"1,624.87"	636	1	1	1
	"IPI:CON_IPI00131209.3|TREMBL:Q3ZAW8,IPI:CON_IPI00874585.1|SWISS-PROT:Q9Z2K1"_ECOBD			"1,202.60"	0	1	2	3
	C6EG93-R_ECOBD			815.4735	0	1	1	1
	C6EH71-R_ECOBD			843.5049	0	1	1	1
	IPI:CON_00697851.1|SWISS-PROT:Q5XQN5_ECOBD			"1,093.53"	0	1	1	2
FDOH_ECOLI	C6EF06_ECOBD	B	Formate dehydrogenase, beta subunit (Formate dehydrogenase-O, Fe-S subunit) (EC 1.2.1.2)	"1,284.65"	300	1	1	1
	C6EFL1-R_ECOBD			876.4535	0	1	1	1
	"C6EAQ9,C6EB55"_ECOBD			936.4786	0	1	1	1
ERPA_ECOLI	C6EAC8_ECOBD	A	Iron-sulfur cluster assembly accessory protein (Putative uncharacterized protein yadR)	"2,046.04"	114	1	1	1
	C6EL59-R_ECOBD			"1,072.55"	0	1	1	1
TDCE_ECOLI	C6EHB0_ECOBD	A	Formate acetyltransferase (EC 2.3.1.54) (Pyruvate formate-lyase 4/2-ketobutyrate formate-lyase) (EC 2.3.1.54)	"1,305.68"	764	1	1	2
	IPI:CON_IPI00376379.3|SWISS-PROT:Q7Z794_ECOBD			"1,179.60"	0	1	1	3
