Entry Name K12	Entry Name BL21(DE3)	Category	Description	Protein MW	Protein Len	Unique Peptides	Unique Spectra	Total #spectra
PGM_ECOLI	C6EJP6_ECOBD	A	Phosphoglucomutase (EC 5.4.2.2) (Phosphoglucomutase, alpha-D-glucose phosphate-specific)	9.885.422	546	1	1	2
PGPB_ECOLI	C6EFV6_ECOBD	B	Phosphatidylglycerophosphatase (EC 3.1.3.27) (Phosphatidylglycerophosphatase B) (EC 3.1.3.27)	1,089.52	254	3	3	3
PGSA_ECOLI	C6EBF0_ECOBD	B	CDP-diacylglycerol/glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5) (Phosphatidylglycerophosphate synthetase) (EC 2.7.8.5)	914.567	182	4	4	4
PHEA_ECOLI	C6EJZ3_ECOBD	A	Chorismate mutase (Fused chorismate mutase P/prephenate dehydratase) (EC 4.2.1.51) (EC 5.4.99.5)	1,269.72	386	1	1	1
PHEP_ECOLI	C6EKC5_ECOBD	B	Amino acid permease-associated region	1,377.72	470	1	1	1
PHOL_ECOLI	C6EK35_ECOBD	A	PhoH family protein (Predicted protein with nucleoside triphosphate hydrolase domain)	1,228.62	359	5	5	10
PHOP_ECOLI	C6EGW1_ECOBD	A	DNA-binding response regulator in two-component regulatory system with PhoQ (Two component transcriptional regulator, winged helix family)	1,497.86	223	2	2	8
PHOQ_ECOLI	C6EGW2_ECOBD	B	Histidine kinase (Sensory histidine kinase in two-compoent regulatory system with PhoP) (EC 2.7.1.-)	8.674.394	486	9	9	9
PHOR_ECOLI	C6ELI4_ECOBD	B	PAS/PAC sensor signal transduction histidine kinase (Sensory histidine kinase in two-component regulatory system with PhoB) (EC 2.7.1.-)	9.945.356	431	2	2	2
PHOU_ECOLI	C6EG79_ECOBD	F1	Negative regulator of PhoR/PhoB two-component regulator (Phosphate uptake regulator, PhoU)	1,448.79	241	4	4	4
PHSG_ECOLI	C6EFE6_ECOBD	A	Phosphorylase (EC 2.4.1.1)	1,774.95	815	1	1	1
PHSM_ECOLI	C6EFF7_ECOBD	A	Phosphorylase (EC 2.4.1.1)	1,008.52	797	15	15	22
PIMT_ECOLI	C6EJC4_ECOBD	A	Protein-L-isoaspartate O-methyltransferase (EC 2.1.1.77) (L-isoaspartyl protein carboxyl methyltransferase) (Protein L-isoaspartyl methyltransferase) (Protein-beta-aspartate methyltransferase)	1,072.64	208	1	1	1
PITA_ECOLI	C6EEJ2_ECOBD	B	Phosphate transporter (Phosphate transporter, low-affinity)	8.184.619	499	6	8	25
PLDB_ECOLI	C6EF86_ECOBD	F1	Lysophospholipase (EC 3.1.1.5) (Lysophospholipase L(2)) (EC 3.1.1.5)	1,097.53	340	3	3	5
PLSB_ECOLI	C6EDX9_ECOBD	F1	Glycerol-3-phosphate acyltransferase (GPAT) (EC 2.3.1.15)	1,289.62	807	56	71	191
PLSC_ECOLI	C6EHX6_ECOBD	F1	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	8.564.094	245	11	15	33
PLSX_ECOLI	C6EHC4_ECOBD	A	Fatty acid/phospholipid synthesis protein PlsX	1,694.86	346	4	4	4
PLSY_ECOLI	C6EHT6_ECOBD	B	Putative uncharacterized protein (Putative uncharacterized protein ygiH)	1,330.67	205	1	1	2
PMBA_ECOLI	C6ECB4_ECOBD	A	Peptidase U62 modulator of DNA gyrase (Predicted peptidase required for the maturation and secretion of the antibiotic peptide MccB17)	1,200.63	450	4	4	7
PNP_ECOLI	C6EH61_ECOBD	F1	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8)	3,057.63	711	62	79	153
PNTA_ECOLI	C6EDP5_ECOBD	B	NAD(P) transhydrogenase subunit alpha (EC 1.6.1.2) (NAD(P) transhydrogenase, alpha subunit) (EC 1.6.1.2)	1,062.56	510	33	39	145
PNTB_ECOLI	C6EDP6_ECOBD	B	NAD(P) transhydrogenase subunit beta (EC 1.6.1.2) (Nicotinamide nucleotide transhydrogenase subunit beta)	1,000.60	462	20	26	95
PNUC_ECOLI	C6EJJ3_ECOBD	B	Nicotinamide mononucleotide transporter PnuC (Predicted nicotinamide mononucleotide transporter)	1,147.56	239	1	1	2
POTA_ECOLI	C6EGW5_ECOBD	F1	Putrescine/spermidine ABC transporter ATPase protein (Spermidine/putrescine ABC transporter ATPase subunit)	9.064.351	378	15	18	31
POTB_ECOLI	C6EGW6_ECOBD	B	Binding-protein-dependent transport systems inner membrane component	1,348.76	285	3	3	5
POTC_ECOLI	C6EGW7_ECOBD	B	Binding-protein-dependent transport systems inner membrane component (Spermidine/putrescine ABC transporter membrane protein)	1,221.65	264	2	2	3
POTD_ECOLI	C6EGW8_ECOBD	G	Extracellular solute-binding protein family 1 (Spermidine/putrescine ABC transporter periplasmic substrate-binding protein)	1,398.85	348	11	11	17
POXB_ECOLI	C6EIB0_ECOBD	F1	Pyruvate dehydrogenase (EC 1.2.2.2) (Thiamine pyrophosphate protein TPP binding domain protein)	9.605.473	572	2	2	2
PPIA_ECOLI	C6EFL3_ECOBD	G	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	1,106.57	190	10	16	44
PPIB_ECOLI	C6EKU1_ECOBD	A	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	1,106.57	164	5	7	8
PPID_ECOLI	C6EL22_ECOBD	B	Peptidyl-prolyl cis-trans isomerase (Rotamase D) (EC 5.2.1.8) (PpiC-type peptidyl-prolyl cis-trans isomerase)	8.324.523	623	88	119	331
PPK_ECOLI	C6EKL0_ECOBD	F1	Polyphosphate kinase (EC 2.7.4.1)	1,818.04	688	22	23	67
PPSA_ECOLI	C6ECQ5_ECOBD	A	Phosphoenolpyruvate synthase (EC 2.7.9.2)	1,113.55	792	16	16	25
PQIB_ECOLI	C6EI31_ECOBD	B	Mammalian cell entry related domain protein (Paraquat-inducible protein B)	8.823.809	546	34	47	77
PQQL_ECOLI	C6EEM3_ECOBD	G	Peptidase M16 domain protein	1,057.56	927	3	3	3
PRC_ECOLI	C6EBZ9_ECOBD	F2	Carboxy-terminal protease for penicillin-binding protein 3 (EC 3.4.21.-) (Carboxyl-terminal protease) (EC 3.4.21.102)	9.755.582	682	34	37	60
PRIA_ECOLI	C6EE74_ECOBD	A	Primosomal protein N' (Primosome assembly protein PriA)	9.964.744	732	5	5	7
PRIC_ECOLI	C6EKZ7_ECOBD	A	Primosomal replication priB and priC (Primosomal replication protein N'')	9.664.526	175	2	2	2
PRIM_ECOLI	C6EHS9_ECOBD	B	DNA primase	1,060.62	581	2	2	2
PROA_ECOLI	C6EA42_ECOBD	A	Gamma-glutamyl phosphate reductase (GPR) (EC 1.2.1.41) (Glutamate-5-semialdehyde dehydrogenase) (Glutamyl-gamma-semialdehyde dehydrogenase)	1,123.55	417	1	1	1
PROP_ECOLI	C6ED13_ECOBD	B	Metabolite/H+ symporter, major facilitator superfamily (MFS) (Proline/glycine betaine transporter)	8.775.003	500	8	9	50
PROQ_ECOLI	C6EBZ8_ECOBD	A	ProQ activator of osmoprotectant transporter ProP (Putative solute/DNA competence effector)	1,095.65	232	8	11	31
PROV_ECOLI	C6EJU8_ECOBD	F1	Glycine betaine transporter subunit (Glycine betaine/L-proline ABC transporter, ATPase subunit)	8.034.258	400	26	34	58
PROW_ECOLI	C6EJU7_ECOBD	B	Binding-protein-dependent transport systems inner membrane component (Glycine betaine transporter subunit)	1,923.09	354	2	2	4
PROX_ECOLI	C6EJU6_ECOBD	G	Glycine betaine transporter subunit (Substrate-binding region of ABC-type glycine betaine transport system)	1,156.61	330	5	6	16
PROY_ECOLI	C6ELI2_ECOBD	B	Amino acid permease-associated region (Predicted cryptic proline transporter)	1,388.63	457	1	1	1
PSD_ECOLI	C6ECW5_ECOBD	F1	Phosphatidylserine decarboxylase proenzyme (EC 4.1.1.65)	5,368.83	322	21	24	74
PSPA_ECOLI	C6EFS8_ECOBD	F1	Phage shock protein A, PspA (Regulatory protein for phage-shock-protein operon)	8.143.729	222	78	162	3205
PSPC_ECOLI	C6EFS6_ECOBD	B	DNA-binding transcriptional activator (Phage shock protein C, PspC)	8.334.298	119	13	17	341
PSPD_ECOLI	C6EFS5_ECOBD	A	Peripheral inner membrane phage-shock protein (Phage shock protein PspD)	8.715.108	73	4	4	4
PSS_ECOLI	C6EK01_ECOBD	F1	Phosphatidylserine synthase (EC 2.7.8.8) (Phospholipase D/Transphosphatidylase)	1,199.66	451	29	33	48
PSTA_ECOLI	C6EG77_ECOBD	B	Phosphate ABC transporter, inner membrane subunit PstA (Phosphate transporter subunit)	1,020.54	296	3	3	4
PSTB_ECOLI	C6EG78_ECOBD	F1	Phosphate ABC transporter, ATPase subunit (Phosphate transporter subunit)	9.654.609	257	16	18	40
PSTC_ECOLI	C6EG76_ECOBD	B	Phosphate ABC transporter, inner membrane subunit PstC (Phosphate transporter subunit)	1,272.71	319	2	2	2
PSTS_ECOLI	C6EG75_ECOBD	G	Phosphate ABC transporter, periplasmic phosphate-binding protein (Phosphate transporter subunit)	1,322.70	346	3	4	4
PT1_ECOLI	C6EL61_ECOBD	F1	PEP-protein phosphotransferase of PTS system (Enzyme I) (EC 2.7.3.9) (Phosphoenolpyruvate-protein phosphotransferase)	8.494.941	575	14	15	27
PT1P_ECOLI	C6EJ40_ECOBD	F1	Fused PTS enzyme: PEP-protein phosphotransferase (Enzyme I)/GAF domain containing protein (EC 2.7.3.9) (PTSINtr with GAF domain, PtsP)	1,684.96	748	2	2	2
PTA_ECOLI	C6ELF6_ECOBD	B	Phosphate acetyltransferase	1,431.71	714	24	28	41
PTFAH_ECOLI	C6EA29_ECOBD	F1	Fused fructose-specific PTS enzymes: IIA component/HPr component (EC 2.7.1.69) (Phosphocarrier, HPr family) (EC 2.7.1.69)	8.135.557	376	3	3	4
PTFBC_ECOLI	C6EA31_ECOBD	B	Fused fructose-specific PTS enzymes: IIBcomponent/IIC components (PTS system, fructose subfamily, IIC subunit)	918.562	563	28	33	141
PTGA_ECOLI	C6EL60_ECOBD	F1	Glucose-specific PTS system enzyme IIA component (EC 2.7.1.69) (PTS system, glucose subfamily, IIA subunit)	1,103.58	169	20	31	123
PTGCB_ECOLI	C6EGZ1_ECOBD	B	Fused glucose-specific PTS enzymes: IIB component/IIC component (EC 2.7.1.69) (PTS system, glucose-specific IIBC subunit) (EC 2.7.1.69)	1,026.46	477	29	36	73
PTH_ECOLI	C6EGR2_ECOBD	A	Peptidyl-tRNA hydrolase (PTH) (EC 3.1.1.29)	8.774.202	194	24	30	78
PTKA_ECOLI	C6EAL6_ECOBD	F1	Galactitol-specific enzyme IIA component of PTS (EC 2.7.1.69) (Putative PTS IIA-like nitrogen-regulatory protein PtsN)	1,362.77	150	7	9	17
PTKC_ECOLI	C6EAL8_ECOBD	B	Galactitol-specific enzyme IIC component of PTS (PTS system, galactitol-specific IIC subunit)	1,079.55	451	10	13	50
PTM3C_ECOLI	C6EDJ3_ECOBD	B	Fused mannitol-specific PTS enzymes: IIA components/IIB components/IIC components (PTS system, mannitol-specific IIC subunit)	1,083.48	637	33	39	55
PTNAB_ECOLI	C6EC13_ECOBD	F1	Fused mannose-specific PTS enzymes: IIA component/IIB component (EC 2.7.1.69) (PTS system, mannose/fructose/sorbose family, IIA subunit) (EC 2.7.1.69)	9.355.309	323	35	49	116
PTNC_ECOLI	C6EC12_ECOBD	B	Mannose-specific enzyme IIC component of PTS (PTS system, mannose/fructose/sorbose family, IIC subunit)	1,854.85	266	2	2	34
PTND_ECOLI	C6EC11_ECOBD	B	PTS system, mannose/fructose/sorbose family, IID subunit	1,593.83	283	20	26	76
PTRA_ECOLI	C6EJ48_ECOBD	G	Peptidase M16 domain protein (Protease III)	1,789.78	962	24	27	40
PTSN_ECOLI	C6EH23_ECOBD	F1	PTS IIA-like nitrogen-regulatory protein PtsN (Sugar-specific enzyme IIA component of PTS) (EC 2.7.1.69)	1,811.04	163	1	1	1
PTTBC_ECOLI	C6ECA8_ECOBD	B	Fused trehalose(Maltose)-specific PTS enzyme: IIB component/IIC component (PTS system, trehalose-specific IIBC subunit)	9.744.903	473	14	23	93
PTW3C_ECOLI	C6EJQ6_ECOBD	B	Fused N-acetyl glucosamine specific PTS enzyme: IIC, IIB, and IIA components (EC 2.7.1.69) (PTS system, N-acetylglucosamine-specific IIBC subunit)	8.604.836	648	19	23	78
PTYBC_ECOLI	C6EKS4_ECOBD	B	N-acetylmuramic acid phosphotransfer permease (Phosphotransferase system EIIC)	2,205.30	474	1	1	1
PUR7_ECOLI	C6EKN5_ECOBD	A	Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6) (SAICAR synthetase)	8.014.941	237	8	8	16
PURA_ECOLI	C6ECH2_ECOBD	A	Adenylosuccinate synthetase (AMPSase) (AdSS) (EC 6.3.4.4) (IMP--aspartate ligase)	1,065.49	432	9	10	13
PURP_ECOLI	C6EG89_ECOBD	B	Predicted inner membrane protein (Xanthine/uracil/vitamin C permease)	1,725.93	445	1	1	1
PURR_ECOLI	C6ECU5_ECOBD	A	DNA-binding transcriptional repressor, hypoxanthine-binding (Transcriptional regulator, LacI family)	8.455.092	341	2	2	2
PURU_ECOLI	C6EGN5_ECOBD	A	Formyltetrahydrofolate deformylase	1,059.58	280	2	2	2
PUTA_ECOLI	C6EHJ3_ECOBD	F1	Delta-1-pyrroline-5-carboxylate dehydrogenase (Fused DNA-binding transcriptional regulator/proline dehydrogenase/pyrroline-5-carboxylate dehydrogenase) (EC 1.5.1.12) (EC 1.5.99.8)	1,694.99	1320	9	9	16
PUTP_ECOLI	C6EHJ1_ECOBD	B	Proline:sodium symporter (Sodium/proline symporter)	2,112.97	502	3	3	16
PUUA_ECOLI	C6EFT5_ECOBD	A	Gamma-Glu-putrescine synthase (Glutamate--putrescine ligase) (EC 6.3.1.11)	1,278.69	472	1	1	1
PUUB_ECOLI	C6EFT1_ECOBD	A	FAD dependent oxidoreductase (Gamma-Glu-putrescine oxidase, FAD/NAD(P)-binding)	1,529.69	426	5	5	8
PYRD_ECOLI	C6EI37_ECOBD	F1	Dihydroorotate dehydrogenase (EC 1.3.5.2) (DHOdehase) (Dihydroorotate oxidase)	9.914.706	336	13	16	38
PYRE_ECOLI	C6EDE9_ECOBD	A	Orotate phosphoribosyltransferase (EC 2.4.2.10)	1,082.59	213	2	2	2
PYRG_ECOLI	C6EJ92_ECOBD	B	CTP synthase (EC 6.3.4.2) (CTP synthetase) (UTP--ammonia ligase)	9.555.319	545	18	19	30
PYRH_ECOLI	C6EAB4_ECOBD	A	Uridylate kinase (EC 2.7.4.22)	9.915.571	241	3	3	7
QMCA_ECOLI	C6EKX5_ECOBD	B	Band 7 protein (Predicted protease, membrane anchored)	2,394.23	305	3	3	5
QOR1_ECOLI	C6EDW9_ECOBD	A	Alcohol dehydrogenase zinc-binding domain protein (Quinone oxidoreductase, NADPH-dependent) (EC 1.6.5.5)	9.545.003	327	2	2	3
QSEB_ECOLI	C6EHW8_ECOBD	A	DNA-binding response regulator in two-component regulatory system with QseC (Two component transcriptional regulator, winged helix family)	1,250.68	219	1	1	5
QSEC_ECOLI	C6EHW7_ECOBD	B	Histidine kinase (Sensory histidine kinase in two-component regulatory system with QseB) (EC 2.7.3.-)	8.774.019	449	17	19	30
QUEA_ECOLI	C6ELH9_ECOBD	A	S-adenosylmethionine:tRNA ribosyltransferase-isomerase (EC 5.-.-.-) (Queuosine biosynthesis protein queA)	1,002.59	356	1	1	1
QUEC_ECOLI	C6EL19_ECOBD	B	7-cyano-7-deazaguanine synthase (EC 6.3.-.-) (7-cyano-7-carbaguanine synthase) (PreQ(0) synthase) (Queuosine biosynthesis protein queC)	1,843.05	231	1	1	1
RADA_ECOLI	C6EBI2_ECOBD	A	DNA repair protein radA	1,320.70	460	11	11	18
RAIA_ECOLI	C6EJZ4_ECOBD	A	Cold shock protein associated with 30S ribosomal subunit (Sigma 54 modulation protein/ribosomal protein S30EA)	1,865.95	113	5	6	11
RAPA_ECOLI	C6EAZ6_ECOBD	A	ATP-dependent helicase HepA (SNF2-related protein)	1,434.76	968	3	3	3
RBFA_ECOLI	C6EH58_ECOBD	A	Ribosome-binding factor A	9.555.936	133	12	15	40
RBSA_ECOLI	C6EJ65_ECOBD	F1	ABC transporter related (Putative uncharacterized protein)	900.501	499	2	2	2
RBSB_ECOLI	C6EG51_ECOBD	G	D-ribose transporter subunit (Periplasmic binding protein/LacI transcriptional regulator)	1,739.95	296	3	3	7
RBSC_ECOLI	C6EJ66_ECOBD	B	Inner-membrane translocator (Ribose transport system permease protein rbsC)	1,125.50	327	1	1	1
RCSC_ECOLI	C6E9Y2_ECOBD	B	Histidine kinase	8.574.729	949	24	25	38
RCSF_ECOLI	C6EA88_ECOBD	I	Outer membrane lipoprotein (Predicted outer membrane protein, signal)	1,445.78	134	10	12	76
RDOA_ECOLI	C6EF44_ECOBD	A	Aminoglycoside phosphotransferase (Predicted kinase)	1,544.80	328	3	3	3
RELA_ECOLI	C6EJ88_ECOBD	A	(P)ppGpp synthetase I, SpoT/RelA (EC 2.7.6.5) ((P)ppGpp synthetase I/GTP pyrophosphokinase) (EC 2.7.6.5)	1,338.67	744	16	17	30
REP_ECOLI	C6EG35_ECOBD	A	ATP-dependent DNA helicase Rep (DNA helicase and single-stranded DNA-dependent ATPase) (EC 3.6.1.-)	917.505	673	1	1	1
RF1_ECOLI	C6EGQ5_ECOBD	A	Peptide chain release factor 1 (RF-1)	9.444.796	360	1	1	1
RF2_ECOLI	C6EIL7_ECOBD	A	Peptide chain release factor 2 (RF-2)	8.724.949	365	4	4	4
RFAC_ECOLI	C6EDG9_ECOBD	A	ADP-heptose:LPS heptosyl transferase I (EC 2.-.-.-) (Lipopolysaccharide heptosyltransferase I)	8.644.938	326	10	10	17
RFAF_ECOLI	C6EDH0_ECOBD	A	ADP-heptose:LPS heptosyltransferase II (EC 2.-.-.-) (Lipopolysaccharide heptosyltransferase II)	8.104.945	348	10	14	24
RFAG_ECOLI	C6EDG0_ECOBD	A	Glucosyltransferase I (Glycosyl transferase group 1)	8.754.945	374	20	21	32
RFAH_ECOLI	C6EF56_ECOBD	A	Transcriptional acivator RfaH (Transcriptional activator RfaH)	8.824.428	162	4	4	5
RFAL_ECOLI	C6EDG8_ECOBD	B	Lipid A-core, surface polymer ligase (O-antigen polymerase)	1,025.53	417	1	1	1
RFAP_ECOLI	C6EDG1_ECOBD	A	Lipopolysaccharide kinase	1,577.83	265	9	10	19
RFAQ_ECOLI	C6EDF9_ECOBD	A	Lipopolysaccharide heptosyltransferase III	3,335.70	340	8	11	21
RFFA_ECOLI	C6EG21_ECOBD	A	TDP-4-keto-6-deoxy-D-glucose transaminase (TDP-4-oxo-6-deoxy-D-glucose transaminase)	1,241.68	376	1	1	2
RHLB_ECOLI	C6EG33_ECOBD	A	ATP-dependent RNA helicase (DEAD/DEAH box helicase domain protein)	9.854.997	421	37	44	129
RHO_ECOLI	C6EG30_ECOBD	A	Transcription termination factor Rho	1,081.61	419	30	38	76
RHTA_ECOLI	C6EIW9_ECOBD	B	Putative uncharacterized protein (Threonine and homoserine efflux system)	8.444.776	295	1	1	1
RHTB_ECOLI	C6EF87_ECOBD	B	Homoserine/threonine efflux pump (Neutral amino-acid efflux system)	848.466	206	2	2	2
RHTC_ECOLI	C6EF88_ECOBD	B	Homoserine/threonine efflux pump (Threonine efflux system)	1,409.76	206	1	1	2
RIBA_ECOLI	C6EFV7_ECOBD	A	GTP cyclohydrolase-2 (EC 3.5.4.25) (GTP cyclohydrolase II)	8.995.309	196	2	2	3
RIMJ_ECOLI	C6EHE7_ECOBD	A	Ribosomal-protein-S5-alanine N-acetyltransferase (EC 2.3.1.128) (Ribosomal-protein-alanine N-acetyltransferase) (EC 2.3.1.128)	1,072.65	194	3	4	11
RIMK_ECOLI	C6EIQ3_ECOBD	A	Alpha-L-glutamate ligase, RimK family (Ribosomal protein S6 modification protein)	8.344.503	300	1	1	1
RIMM_ECOLI	C6EJY4_ECOBD	A	Ribosome maturation factor rimM	1,549.90	182	5	5	6
RIMN_ECOLI	C6EGI4_ECOBD	A	Predicted ribosome maturation factor (SUA5/yciO/yrdC domain protein)	1,499.77	190	1	1	2
RIMO_ECOLI	C6EIU8_ECOBD	A	MiaB-like tRNA modifying enzyme YliG (Predicted SAM-dependent methyltransferase)	1,826.01	441	2	2	2
RIMP_ECOLI	C6EH55_ECOBD	A	Putative uncharacterized protein	8.585.197	140	2	2	6
RIR1_ECOLI	C6E9W7_ECOBD	A	Ribonucleoside-diphosphate reductase (EC 1.17.4.1)	1,286.71	761	12	12	16
RIR2_ECOLI	C6E9W6_ECOBD	B	Ribonucleotide reductase (Ribonucleotide-diphosphate reductase beta subunit) (EC 1.17.4.1)	1,046.52	376	3	3	4
RISB_ECOLI	C6ELG9_ECOBD	A	6,7-dimethyl-8-ribityllumazine synthase (DMRL synthase) (Lumazine synthase) (EC 2.5.1.9) (Riboflavin synthase beta chain)	2,027.16	156	8	10	19
RL1_ECOLI	C6EE35_ECOBD	A	50S ribosomal protein L1	1,284.72	234	29	37	301
RL10_ECOLI	C6EE34_ECOBD	A	50S ribosomal protein L10	8.825.084	165	40	67	426
RL11_ECOLI	C6EE36_ECOBD	A	50S ribosomal protein L11	1,484.64	142	15	21	203
RL13_ECOLI	C6EH01_ECOBD	A	50S ribosomal protein L13	1,277.72	142	32	51	192
RL14_ECOLI	C6EGF6_ECOBD	A	50S ribosomal protein L14	1,720.96	123	22	28	116
RL15_ECOLI	C6EGG5_ECOBD	A	50S ribosomal protein L15	1,419.73	144	20	26	250
RL16_ECOLI	C6EGF3_ECOBD	A	50S ribosomal protein L16	1,147.71	136	14	19	92
RL17_ECOLI	C6EGH2_ECOBD	A	50S ribosomal protein L17	1,082.68	127	22	30	330
RL18_ECOLI	C6EGG2_ECOBD	A	50S ribosomal protein L18	9.865.629	117	5	5	7
RL19_ECOLI	C6EJY6_ECOBD	A	50S ribosomal protein L19	1,088.57	115	16	20	178
RL2_ECOLI	C6EGE9_ECOBD	A	50S ribosomal protein L2	1,249.67	273	39	58	555
RL20_ECOLI	C6ECP1_ECOBD	A	50S ribosomal protein L20	1,045.60	118	7	7	109
RL21_ECOLI	C6EH41_ECOBD	A	50S ribosomal protein L21	1,200.70	103	10	12	54
RL22_ECOLI	C6EGF1_ECOBD	A	50S ribosomal protein L22	7.995.037	110	20	31	61
RL23_ECOLI	C6EGE8_ECOBD	A	50S ribosomal protein L23	8.754.834	100	2	2	4
RL24_ECOLI	C6EGF7_ECOBD	A	50S ribosomal protein L24	1,083.68	104	10	12	22
RL27_ECOLI	C6EH42_ECOBD	A	50S ribosomal protein L27	9.365.037	85	2	2	2
RL28_ECOLI	C6EDF4_ECOBD	A	50S ribosomal protein L28	8.414.526	78	6	6	75
RL3_ECOLI	C6EGE6_ECOBD	A	50S ribosomal protein L3	9.345.205	209	46	67	521
RL30_ECOLI	C6EGG4_ECOBD	A	50S ribosomal protein L30	8.415.255	59	4	4	4
RL31_ECOLI	C6EE73_ECOBD	A	50S ribosomal protein L31	1,045.54	70	3	3	3
RL33_ECOLI	C6EDF5_ECOBD	A	50S ribosomal protein L33	1,569.79	55	1	1	1
RL34_ECOLI	C6EGA1_ECOBD	A	50S ribosomal protein L34	1,075.63	46	1	1	1
RL35_ECOLI	C6ECP0_ECOBD	A	50S ribosomal protein L35	1,893.98	65	2	2	10
RL36_ECOLI	C6EGG7_ECOBD	A	50S ribosomal protein L36	9.034.605	38	1	1	1
RL4_ECOLI	C6EGE7_ECOBD	A	50S ribosomal protein L4	9.165.462	201	30	50	400
RL5_ECOLI	C6EGF8_ECOBD	A	50S ribosomal protein L5	2,478.44	179	42	79	556
RL6_ECOLI	C6EGG1_ECOBD	A	50S ribosomal protein L6	1,228.61	177	33	52	578
RL7_ECOLI	C6EE33_ECOBD	A	50S ribosomal protein L7/L12	1,042.64	121	22	29	167
RL9_ECOLI	C6ECE6_ECOBD	A	50S ribosomal protein L9	9.025.095	149	38	63	418
RLMB_ECOLI	C6ECG9_ECOBD	A	23S rRNA (Gm2251)-methyltransferase (EC 2.1.1.-) (RNA methyltransferase, TrmH family, group 3)	1,031.58	243	10	12	20
RLME_ECOLI	C6EH48_ECOBD	A	Ribosomal RNA large subunit methyltransferase E (EC 2.1.1.-) (23S rRNA Um2252 methyltransferase) (rRNA (uridine-2'-O-)-methyltransferase)	1,607.81	209	8	9	14
RLMG_ECOLI	C6EHR2_ECOBD	A	Ribosomal RNA large subunit methyltransferase G (EC 2.1.1.52) (23S rRNA m2G1835 methyltransferase) (rRNA (guanine-N(2)-)-methyltransferase rlmG)	8.024.419	378	1	1	1
RLMI_ECOLI	C6EI14_ECOBD	A	Putative uncharacterized protein	1,225.62	391	10	10	11
RLML_ECOLI	C6EI34_ECOBD	A	Ribosomal RNA large subunit methyltransferase L (EC 2.1.1.52) (23S rRNA m2G2445 methyltransferase) (rRNA (guanine-N(2)-)-methyltransferase rlmL)	1,141.57	702	12	12	17
RLMM_ECOLI	C6EJ60_ECOBD	A	Ribosomal RNA large subunit methyltransferase M (EC 2.1.1.-) (23S rRNA 2'-O-ribose methyltransferase rlmM)	1,101.61	366	2	2	2
RLMN_ECOLI	C6EKJ2_ECOBD	A	Ribosomal RNA large subunit methyltransferase N (EC 2.1.1.-) (23S rRNA m2A2503 methyltransferase)	1,056.53	384	4	4	8
RLPA_ECOLI	C6EK60_ECOBD	I	Minor lipoprotein (Rare lipoprotein A)	8.144.418	362	11	11	34
RLUB_ECOLI	C6EFW8_ECOBD	A	Pseudouridine synthase (EC 5.4.99.-)	1,231.63	291	16	18	36
RLUC_ECOLI	C6EHC8_ECOBD	A	Pseudouridine synthase (EC 5.4.99.-)	9.694.901	319	12	12	23
RLUF_ECOLI	C6EE02_ECOBD	A	Pseudouridine synthase (EC 5.4.99.-)	1,436.72	290	3	3	4
RMLD_ECOLI	C6EAR7_ECOBD	A	dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133) (dTDP-4-dehydrorhamnose reductase subunit, NAD(P)-binding, of dTDP-L-rhamnose synthase) (EC 1.1.1.133)	1,269.64	299	1	1	1
RMUC_ECOLI	C6EF64_ECOBD	B	Predicted recombination limiting protein (Putative uncharacterized protein)	1,089.57	475	18	18	21
RNC_ECOLI	C6EK20_ECOBD	A	Ribonuclease III (EC 3.1.26.3)	2,762.44	226	5	5	7
RNE_ECOLI	C6EHC9_ECOBD	F1	Fused ribonucleaseE: endoribonuclease/RNA-binding protein/RNA degradosome binding protein (EC 3.1.4.-) (Ribonuclease, Rne/Rng family)	1,604.88	1061	80	112	574
RNFC_ECOLI	C6EDL7_ECOBD	F1	Electron transport complex, RnfABCDGE type, C subunit	1,107.63	708	13	13	17
RNFE_ECOLI	C6EDL4_ECOBD	B	Electron transport complex protein rnfE	808.42	231	2	2	9
RNFG_ECOLI	C6EDL5_ECOBD	G	Electron transport complex protein RnfG (Electron transport complex, RnfABCDGE type, G subunit)	1,258.68	206	4	4	15
RNG_ECOLI	C6EGL4_ECOBD	A	Ribonuclease G (EC 3.1.4.-) (Ribonuclease, Rne/Rng family)	1,134.54	489	2	2	2
RNI_ECOLI	C6EK83_ECOBD	G	Enterobacter ribonuclease (EC 3.1.27.6) (Ribonuclease I) (EC 3.1.27.6)	8.844.149	268	6	6	18
RNR_ECOLI	C6ECH0_ECOBD	A	Exoribonuclease R, RNase R (EC 3.1.-.-) (VacB and RNase II family 3'-5' exoribonuclease) (EC 3.1.13.1)	1,091.60	813	40	51	123
RODA_ECOLI	C6EK59_ECOBD	B	Cell cycle protein (Cell wall shape-determining protein)	1,028.62	370	5	6	10
RODZ_ECOLI	C6EKJ3_ECOBD	B	Putative uncharacterized protein yfgA (Transcriptional regulator, XRE family)	982.514	337	33	43	122
