Accession	Gene names	Gene names (PREFERRED)	Gene names (ALTERNATIVE)	Gene names (OLN)	Entry name	Subcellular locations	Protein existence	Protein family	Protein names	Gene Ontology ID	Keywords	Length	Gene location	Accession	Gene names	Gene names (PREFERRED)	Gene names (ALTERNATIVE)	Gene names (OLN)	Entry name	Subcellular locations	Protein existence	Protein family	Protein names	Gene Ontology ID	Keywords	Length	Gene location
P37330	glcB	glc	b2976	JW2943	MASZ_ECOLI	Cytoplasm. 	Evidence at protein level	Malate synthase family, GlcB subfamily	Malate synthase G (MSG) (EC 2.3.3.9)	"GO:0005737; GO:0009436; GO:0006097; GO:0004474; GO:0006099"	"3D-structure; Complete proteome; Cytoplasm; Direct protein sequencing; Glyoxylate bypass; Magnesium; Transferase; Tricarboxylic acid cycle"	723		C6EID5	glcB ECBD_0763 ECD_02844	glcB		ECBD_0763 ECD_02844	C6EID5_ECOBD	Cytoplasm. 	Inferred from homology	Malate synthase family, GlcB subfamily	Malate synthase (EC 2.3.3.9) (Malate synthase G) (EC 2.3.3.9)	"GO:0008415; GO:0005737; GO:0006097; GO:0004474; GO:0006099"	"Acyltransferase; Complete proteome; Cytoplasm; Glyoxylate bypass; Transferase; Tricarboxylic acid cycle"	723	
P0A8S1	iciA		b2916	JW2883	ICIA_ECOLI		Evidence at protein level		Chromosome initiation inhibitor (OriC replication inhibitor)	"GO:0006261; GO:0003681; GO:0032297; GO:0032582; GO:0043193; GO:0043565; GO:0003700; GO:0016566; GO:0006350; GO:0016563"	"Complete proteome; DNA-binding; Direct protein sequencing; Transcription; Transcription regulation"	297		C6EIJ3	iciA ECBD_0822 ECD_02747	iciA		ECBD_0822 ECD_02747	C6EIJ3_ECOBD		Predicted		Chromosome replication initiation inhibitor protein (Transcriptional regulator, ArgP, LysR family)	"GO:0003677; GO:0006355; GO:0003700; GO:0006350"	"Complete proteome; DNA-binding; Transcription; Transcription regulation"	297	
P77165	yagT		b0286	JW0280	YAGT_ECOLI		Evidence at protein level		Putative xanthine dehydrogenase yagT iron-sulfur-binding subunit	"GO:0051537; GO:0033726; GO:0009055; GO:0046872; GO:0055114; GO:0042597; GO:0005515; GO:0006144; GO:0006166"	"2Fe-2S; Complete proteome; Iron; Iron-sulfur; Metal-binding; Oxidoreductase; Purine metabolism; Purine salvage; Signal"	229		C6EA37	yagT ECBD_3371 ECD_00245	yagT		ECBD_3371 ECD_00245	C6EA37_ECOBD		Predicted		(2Fe-2S)-binding domain protein (Predicted xanthine dehydrogenase, 2Fe-2S subunit)	"GO:0051537; GO:0009055; GO:0046872; GO:0055114; GO:0016491"	"2Fe-2S; Complete proteome; Iron; Iron-sulfur; Metal-binding"	229	
P77433	ykgG		b0308	JW5042	YKGG_ECOLI		Inferred from homology	LutC/ykgG family	Uncharacterized protein ykgG	"GO:0030272; GO:0005524; GO:0009396"	Complete proteome	231		C6ELS2	ykgG ECBD_3349 ECD_00264	ykgG		ECBD_3349 ECD_00264	C6ELS2_ECOBD		Predicted		Predicted transporter (Putative uncharacterized protein)	"GO:0030272; GO:0005524; GO:0009396"	Complete proteome	231	
P0ACM2	ydfH		b1540	JW1533	YDFH_ECOLI		Evidence at protein level		Uncharacterized HTH-type transcriptional regulator ydfH	"GO:0003677; GO:0005622; GO:0005515; GO:0006355; GO:0003700; GO:0006350"	"Complete proteome; DNA-binding; Transcription; Transcription regulation"	228		C6EDU6	ydfH ECBD_2099 ECD_01499	ydfH		ECBD_2099 ECD_01499	C6EDU6_ECOBD		Predicted		Predicted DNA-binding transcriptional regulator (Transcriptional regulator, GntR family)	"GO:0003677; GO:0005622; GO:0006355; GO:0003700; GO:0006350"	"Complete proteome; DNA-binding; Transcription; Transcription regulation"	228	
P36561	cobS		b1992	JW1970	COBS_ECOLI	"Cell inner membrane; Multi-pass membrane protein. "	Evidence at transcript level	CobS family	Cobalamin synthase (EC 2.-.-.-)	"GO:0051073; GO:0008818; GO:0009236; GO:0016021; GO:0005886"	"Cell inner membrane; Cell membrane; Cobalamin biosynthesis; Complete proteome; Membrane; Transferase; Transmembrane; Transmembrane helix"	247		C6EB80	cobS ECBD_1657 ECD_01901	cobS		ECBD_1657 ECD_01901	C6EB80_ECOBD	"Cell inner membrane; Multi-pass membrane protein. "	Inferred from homology	CobS family	Cobalamin synthase (EC 2.-.-.-)	"GO:0008818; GO:0009236; GO:0015420; GO:0005886"	"Cell inner membrane; Cell membrane; Cobalamin biosynthesis; Complete proteome; Membrane; Transferase; Transmembrane; Transmembrane helix"	247	
P09377	rhaS	rhaC2	b3905	JW3876	RHAS_ECOLI	Cytoplasm. 	Evidence at protein level		HTH-type transcriptional activator rhaS (L-rhamnose operon regulatory protein rhaS)	"GO:0005737; GO:0006355; GO:0019299; GO:0043565; GO:0003700; GO:0006350"	"Activator; Complete proteome; Cytoplasm; DNA-binding; Repeat; Rhamnose metabolism; Transcription; Transcription regulation"	278		C6EEZ2	rhaS ECBD_4118 ECD_03791	rhaS		ECBD_4118 ECD_03791	C6EEZ2_ECOBD		Inferred from homology		DNA-binding transcriptional activator, L-rhamnose-binding (Transcriptional regulator, AraC family)	"GO:0005737; GO:0006355; GO:0019299; GO:0043565; GO:0003700; GO:0006350"	"Activator; Complete proteome; Cytoplasm; DNA-binding; Repeat; Rhamnose metabolism; Transcription; Transcription regulation"	278	
P76237	yeaJ		b1786	JW5291	YEAJ_ECOLI	"Cell inner membrane; Multi-pass membrane protein. "	Evidence at transcript level		Putative diguanylate cylase YeaJ (DGC) (EC 2.7.7.65)	"GO:0009190; GO:0016021; GO:0046872; GO:0016849; GO:0005886; GO:0016740"	"Cell inner membrane; Cell membrane; Complete proteome; Magnesium; Membrane; Metal-binding; Transferase; Transmembrane; Transmembrane helix"	496		C6EC44	yeaJ ECBD_1858 ECD_01755	yeaJ		ECBD_1858 ECD_01755	C6EC44_ECOBD		Predicted		Diguanylate cyclase (Predicted diguanylate cyclase)	"GO:0009190; GO:0016849"	"Complete proteome; Signal"	496	
P77802	yagX		b0291	JW0285	YAGX_ECOLI		Predicted		Uncharacterized protein yagX	GO:0004180	"Complete proteome; Signal"	841		C6EA32	yagX ECBD_3366 ECD_00250	yagX		ECBD_3366 ECD_00250	C6EA32_ECOBD		Predicted		Predicted aromatic compound dioxygenase (Putative uncharacterized protein)	"GO:0004180; GO:0016702"	"Complete proteome; Dioxygenase; Oxidoreductase; Signal"	841	
P27306	sthA	sth udhA	b3962	JW5551	STHA_ECOLI	Cytoplasm. 	Evidence at protein level	Class-I pyridine nucleotide-disulfide oxidoreductase family	Soluble pyridine nucleotide transhydrogenase (STH) (EC 1.6.1.1) (NAD(P)(+) transhydrogenase [B-specific])	"GO:0050660; GO:0003957; GO:0045454; GO:0005737; GO:0055114"	"Complete proteome; Cytoplasm; Direct protein sequencing; FAD; Flavoprotein; NAD; NADP; Oxidoreductase"	466		C6EE47	udhA sthA ECBD_4062 ECD_03847	udhA	sthA	ECBD_4062 ECD_03847	C6EE47_ECOBD	Cytoplasm. 	Inferred from homology	Class-I pyridine nucleotide-disulfide oxidoreductase family	Soluble pyridine nucleotide transhydrogenase (STH) (EC 1.6.1.1) (NAD(P)(+) transhydrogenase [B-specific])	"GO:0050660; GO:0003957; GO:0045454; GO:0005737; GO:0055114"	"Complete proteome; Cytoplasm; FAD; Flavoprotein; NAD; NADP; Oxidoreductase"	466	
P0AEC0	yoaE		b1816	JW1805	YOAE_ECOLI	"Cell inner membrane; Multi-pass membrane protein. "	Evidence at protein level	UPF0053 family	UPF0053 inner membrane protein yoaE	"GO:0050660; GO:0003824; GO:0016021; GO:0055114; GO:0005886"	"CBS domain; Cell inner membrane; Cell membrane; Complete proteome; Membrane; Repeat; Transmembrane; Transmembrane helix"	518		C6EC15	yoaE ECBD_1826 ECD_01786	yoaE		ECBD_1826 ECD_01786	C6EC15_ECOBD		Predicted		Fused predicted membrane protein/conserved protein (Integral membrane protein TerC)	"GO:0050660; GO:0003824; GO:0016021; GO:0055114"	Complete proteome	518	
P23721	serC	pdxC pdxF	b0907	JW0890	SERC_ECOLI	Cytoplasm. 	Evidence at protein level	Class-V pyridoxal-phosphate-dependent aminotransferase family, SerC subfamily	Phosphoserine aminotransferase (EC 2.6.1.52) (Phosphohydroxythreonine aminotransferase) (PSAT)	"GO:0006564; GO:0004648; GO:0005737; GO:0005515; GO:0030170; GO:0042823; GO:0008615"	"3D-structure; Amino-acid biosynthesis; Aminotransferase; Complete proteome; Cytoplasm; Direct protein sequencing; Pyridoxal phosphate; Pyridoxine biosynthesis; Serine biosynthesis; Transferase"	362		C6EI75	serC ECBD_2688 ECD_00911	serC		ECBD_2688 ECD_00911	C6EI75_ECOBD	Cytoplasm. 	Inferred from homology	"Class-V pyridoxal-phosphate-dependent aminotransferase family; Class-V pyridoxal-phosphate-dependent aminotransferase family, SerC subfamily"	Phosphoserine aminotransferase (EC 2.6.1.52) (Phosphohydroxythreonine aminotransferase)	"GO:0006564; GO:0004648; GO:0030170"	"Amino-acid biosynthesis; Aminotransferase; Complete proteome; Cytoplasm; Pyridoxal phosphate; Pyridoxine biosynthesis; Serine biosynthesis; Transferase"	362	
P0AC02	yfiO		b2595	JW2577	YFIO_ECOLI	"Cell outer membrane; Lipid-anchor. "	Evidence at protein level	UPF0169 (ComL) family	UPF0169 lipoprotein yfiO	"GO:0009279; GO:0005886; GO:0005515"	"Cell membrane; Cell outer membrane; Complete proteome; Lipoprotein; Membrane; Palmitate; Signal"	245		C6EJZ5	yfiO ECBD_1089 ECD_02485	yfiO		ECBD_1089 ECD_02485	C6EJZ5_ECOBD		Predicted		Outer membrane assembly lipoprotein YfiO (Predicted lipoprotein)	GO:0005488	"Complete proteome; Lipoprotein; Signal"	245	
P64557	ygfM		b2880	JW2848	YGFM_ECOLI		Predicted		Uncharacterized protein ygfM	"GO:0050660; GO:0055114; GO:0016491"	Complete proteome	259		C6EIM8	ygfM ECBD_0857 ECD_02713	ygfM		ECBD_0857 ECD_02713	C6EIM8_ECOBD		Predicted		Predicted oxidoreductase (Selenate reductase, FAD-binding subunit)	"GO:0050660; GO:0055114; GO:0016491"	Complete proteome	259	
P60872	yidE	yibE	b3685	JW3662	YIDE_ECOLI	"Cell membrane; Multi-pass membrane protein. "	Inferred from homology	AAE transporter (TC 2.A.81) family, YidE subfamily	Putative transport protein yidE	"GO:0008324; GO:0016021; GO:0005886; GO:0006813"	"Cell membrane; Complete proteome; Membrane; Repeat; Transmembrane; Transmembrane helix; Transport"	553		C6ED85	yidE ECBD_0018 ECD_03568	yidE		ECBD_0018 ECD_03568	C6ED85_ECOBD	"Cell membrane; Multi-pass membrane protein. "	Inferred from homology		Putative uncharacterized protein yidE (YidE/YbjL duplication)	"GO:0008324; GO:0016021; GO:0005886; GO:0006813"	"Cell membrane; Complete proteome; Membrane; Transmembrane; Transmembrane helix; Transport"	553	
P30850	rnb		b1286	JW1279	RNB_ECOLI	Cytoplasm. 	Evidence at protein level	Ribonuclease II (RNB) family	Exoribonuclease 2 (EC 3.1.13.1) (Exoribonuclease II) (RNase II) (Ribonuclease II)	"GO:0003723; GO:0006401; GO:0005737; GO:0008859; GO:0005515"	"3D-structure; Complete proteome; Cytoplasm; Exonuclease; Hydrolase; Nuclease; RNA-binding"	644		C6EFU6	rnb ECBD_2331 ECD_01263	rnb		ECBD_2331 ECD_01263	C6EFU6_ECOBD	Cytoplasm. 	Inferred from homology	Ribonuclease II (RNB) family	Exoribonuclease 2 (EC 3.1.13.1) (Exoribonuclease II)	"GO:0003723; GO:0005737; GO:0008859; GO:0006402"	"Complete proteome; Cytoplasm; Exonuclease; Hydrolase; Nuclease; RNA-binding"	644
P02921	melB	mel-4	b4120	JW4081	MELB_ECOLI	"Cell inner membrane; Multi-pass membrane protein. "	Evidence at protein level	Sodium:galactoside symporter (TC 2.A.2) family	Melibiose carrier protein (Melibiose permease) (Melibiose transporter) (Na+ (Li+)/melibiose symporter) (Thiomethylgalactoside permease II)	"GO:0008643; GO:0016021; GO:0005886; GO:0006814; GO:0015293"	"Cell inner membrane; Cell membrane; Complete proteome; Membrane; Sugar transport; Symport; Transmembrane; Transmembrane helix; Transport"	469		C6ED04	melB ECBD_3911 ECD_03991	melB		ECBD_3911 ECD_03991	C6ED04_ECOBD		Predicted		Melibiose:sodium symporter (Sugar (Glycoside-Pentoside-Hexuronide) transporter)	"GO:0016020; GO:0006814; GO:0005215"	Complete proteome	469
P0AFD1	nuoE		b2285	JW2280	NUOE_ECOLI		Evidence at protein level	Complex I 24 kDa subunit family	NADH-quinone oxidoreductase subunit E (EC 1.6.99.5) (NADH dehydrogenase I subunit E) (NDH-1 subunit E) (NUO5)	"GO:0051537; GO:0051287; GO:0050136; GO:0009061; GO:0046872; GO:0055114; GO:0015453; GO:0045272; GO:0048038"	"2Fe-2S; Complete proteome; Direct protein sequencing; Iron; Iron-sulfur; Metal-binding; NAD; Oxidoreductase; Quinone; Ubiquinone"	166		C6E9R7	nuoE ECBD_1376 ECD_02210	nuoE		ECBD_1376 ECD_02210	C6E9R7_ECOBD		Predicted		NADH dehydrogenase subunit E (EC 1.6.5.3) (NADH-quinone oxidoreductase, E subunit)	"GO:0051287; GO:0008137; GO:0055114"	"Complete proteome; Oxidoreductase"	166
P75806	ybjG		b0841	JW5112	YBJG_ECOLI	"Cell inner membrane; Multi-pass membrane protein. "	Evidence at protein level	BcrC/YbjG family	Putative undecaprenyl-diphosphatase ybjG (EC 3.6.1.27) (Undecaprenyl pyrophosphate phosphatase)	"GO:0007047; GO:0016021; GO:0009252; GO:0005886; GO:0008360; GO:0046677; GO:0050380"	"Antibiotic resistance; Cell inner membrane; Cell membrane; Cell shape; Cell wall biogenesis/degradation; Complete proteome; Hydrolase; Membrane; Peptidoglycan synthesis; Transmembrane; Transmembrane helix"	198		C6EIU2	ybjG ECBD_2782 ECD_00808	ybjG		ECBD_2782 ECD_00808	C6EIU2_ECOBD		Predicted		Undecaprenyl pyrophosphate phosphatase (Undecaprenyl-diphosphatase) (EC 3.6.1.27)	"GO:0016020; GO:0050380"	"Complete proteome; Hydrolase"	198
P0ADX5	yhfG		b3362	JW3325	YHFG_ECOLI		Predicted		Uncharacterized protein yhfG		Complete proteome	55		C6EFL4	yhfG ECBD_0386 ECD_03213	yhfG		ECBD_0386 ECD_03213	C6EFL4_ECOBD		Predicted		Putative uncharacterized protein (Putative uncharacterized protein yhfG)		Complete proteome	55
P36659	cbpA		b1000	JW0985	CBPA_ECOLI	Cytoplasm › nucleoid. 	Evidence at protein level		Curved DNA-binding protein	"GO:0003681; GO:0005737; GO:0031072; GO:0009295; GO:0006457; GO:0051082"	"3D-structure; Chaperone; Complete proteome; Cytoplasm; DNA-binding; Direct protein sequencing"	306		C6EHK7	cbpA ECBD_2594 ECD_01003	cbpA		ECBD_2594 ECD_01003	C6EHK7_ECOBD		Predicted		Chaperone DnaJ domain protein (Curved DNA-binding protein, DnaJ-like protein that functions as a co-chaperone of DnaK)	"GO:0003677; GO:0031072; GO:0006457; GO:0051082"	"Chaperone; Complete proteome; DNA-binding"	306
P77737	oppF		b1247	JW1239	OPPF_ECOLI	"Cell inner membrane; Peripheral membrane protein. "	Inferred from homology	ABC transporter superfamily	Oligopeptide transport ATP-binding protein oppF	"GO:0005524; GO:0016887; GO:0015197; GO:0005886; GO:0015031"	"ATP-binding; Cell inner membrane; Cell membrane; Complete proteome; Membrane; Nucleotide-binding; Peptide transport; Protein transport; Transport"	334		C6EFY9	oppF ECBD_2375 ECD_01221	oppF		ECBD_2375 ECD_01221	C6EFY9_ECOBD		Predicted	ABC transporter superfamily	Oligopeptide transporter subunit (Oligopeptide/dipeptide ABC transporter, ATPase subunit)	"GO:0005524; GO:0016887; GO:0015197"	"ATP-binding; Complete proteome; Nucleotide-binding; Transport"	334
P77481	ycjV	ymjB	b4524	JW1311 JW5203	YCJV_ECOLI		Uncertain	ABC transporter superfamily	Putative uncharacterized ABC transporter ATP-binding protein ycjV	"GO:0005524; GO:0043190; GO:0016887; GO:0016820"	"ATP-binding; Complete proteome; Nucleotide-binding; Transport"	360		C6EFR4	ycjV ECBD_2299 ECD_01295	ycjV		ECBD_2299 ECD_01295	C6EFR4_ECOBD		Predicted	ABC transporter superfamily	ABC transporter related (Putative sugar transport protein)	"GO:0005524; GO:0043190; GO:0016887; GO:0008643; GO:0016820"	"ATP-binding; Complete proteome; Nucleotide-binding; Sugar transport; Transport"	360
P69797	manX	gptB ptsL	b1817	JW1806	PTNAB_ECOLI	"Cytoplasm. Cell inner membrane; Peripheral membrane protein. "	Evidence at protein level		"PTS system mannose-specific EIIAB component (EIIAB-Man) [Includes: Mannose-specific phosphotransferase enzyme IIA component (EC 2.7.1.-) (EIII-Man) (PTS system mannose-specific EIIA component); Mannose-specific phosphotransferase enzyme IIB component (EC 2.7.1.69) (PTS system mannose-specific EIIB component)]"	"GO:0005737; GO:0016021; GO:0016301; GO:0009401; GO:0005886; GO:0005515; GO:0008982"	"3D-structure; Acetylation; Cell inner membrane; Cell membrane; Complete proteome; Cytoplasm; Direct protein sequencing; Kinase; Membrane; Phosphotransferase system; Sugar transport; Transferase; Transport"	323		C6EC13	manX ECBD_1824 ECD_01787	manX		ECBD_1824 ECD_01787	C6EC13_ECOBD		Predicted		Fused mannose-specific PTS enzymes: IIA component/IIB component (EC 2.7.1.69) (PTS system, mannose/fructose/sorbose family, IIA subunit) (EC 2.7.1.69)	"GO:0005737; GO:0016021; GO:0009401; GO:0008982"	"Complete proteome; Transferase"	323
P00888	aroF		b2601	JW2582	AROF_ECOLI		Evidence at protein level	Class-I DAHP synthase family	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive (EC 2.5.1.54) (3-deoxy-D-arabino-heptulosonate 7-phosphate synthase) (DAHP synthase) (Phospho-2-keto-3-deoxyheptonate aldolase)	"GO:0003849; GO:0009073"	"Amino-acid biosynthesis; Aromatic amino acid biosynthesis; Complete proteome; Direct protein sequencing; Transferase"	356		C6EJZ1	aroF ECBD_1085 ECD_02490	aroF		ECBD_1085 ECD_02490	C6EJZ1_ECOBD		Predicted		3-deoxy-D-arabino-heptulosonate-7-phosphate synthase, tyrosine-repressible (EC 2.5.1.54) (Phospho-2-dehydro-3-deoxyheptonate aldolase) (EC 2.5.1.54)	"GO:0003849; GO:0009073"	"Complete proteome; Transferase"	356
P77329	hyfG		b2487	JW2472	HYFG_ECOLI		Evidence at protein level	Complex I 49 kDa subunit family	Hydrogenase-4 component G (EC 1.-.-.-)	"GO:0051539; GO:0051287; GO:0008137; GO:0008901; GO:0016151; GO:0055114; GO:0005515; GO:0048038"	"4Fe-4S; Complete proteome; Iron; Iron-sulfur; Metal-binding; NAD; Oxidoreductase"	555		C6EKM4	hyfG ECBD_1201 ECD_02379	hyfG		ECBD_1201 ECD_02379	C6EKM4_ECOBD		Predicted		Hydrogenase 4, subunit (EC 1.-.-.-) (NADH dehydrogenase (Ubiquinone) 30 kDa subunit)	"GO:0051287; GO:0008137; GO:0008901; GO:0016151; GO:0055114; GO:0048038"	"Complete proteome; Oxidoreductase; Ubiquinone"	555
P0ACY1	ydjA		b1765	JW1754	YDJA_ECOLI		Evidence at protein level	Nitroreductase family	Putative NAD(P)H nitroreductase ydjA (EC 1.-.-.-)	"GO:0010181; GO:0055114; GO:0016491"	"3D-structure; Complete proteome; FMN; Flavoprotein; NAD; NADP; Oxidoreductase"	183		C6ECJ2	ydjA ECBD_1879 ECD_01734	ydjA		ECBD_1879 ECD_01734	C6ECJ2_ECOBD		Predicted		Nitroreductase (Predicted oxidoreductase)	GO:0016491	Complete proteome	183
P42905	agaW		b3134		PTPC2_ECOLI	"Cell inner membrane; Multi-pass membrane protein. "	Uncertain		Putative N-acetylgalactosamine permease IIC component 2 (EIIC-Aga') (PTS system N-acetylgalactosamine-specific EIIC component 2)	"GO:0016021; GO:0009401; GO:0005886"	"Cell inner membrane; Cell membrane; Complete proteome; Membrane; Phosphotransferase system; Sugar transport; Transmembrane; Transmembrane helix; Transport"	133		C6EH93	agaW ECBD_0608 ECD_02999	agaW		ECBD_0608 ECD_02999	C6EH93_ECOBD		Predicted		N-acetylgalactosamine-specific enzyme IIC component of PTS (Phosphotransferase system PTS sorbose-specific IIC subunit)	"GO:0016021; GO:0009401; GO:0016740"	"Complete proteome; Transferase"	259
P76017	ycgV		b1202	JW1193	YCGV_ECOLI		Predicted		Uncharacterized protein ycgV	"GO:0007155; GO:0019867"	Complete proteome	955		C6EGR5	ycgV ECBD_2420 ECD_01177	ycgV		ECBD_2420 ECD_01177	C6EGR5_ECOBD		Predicted		Outer membrane autotransporter barrel domain protein (Predicted adhesin)	"GO:0007155; GO:0019867"	Complete proteome	955
P37627	yhiJ		b3488	JW3455	YHIJ_ECOLI		Predicted		Uncharacterized protein yhiJ		Complete proteome	540		C6EEJ6	yhiJ ECBD_0252 ECD_03338	yhiJ		ECBD_0252 ECD_03338	C6EEJ6_ECOBD		Predicted		Putative uncharacterized protein (Putative uncharacterized protein yhiJ)		Complete proteome	540
P16433	hycG	hevG	b2719	JW2689	HYCG_ECOLI		Evidence at protein level	Complex I 20 kDa subunit family	Formate hydrogenlyase subunit 7 (FHL subunit 7) (Hydrogenase-3 component G)	"GO:0051539; GO:0008137; GO:0046872; GO:0055114; GO:0005515; GO:0048038"	"4Fe-4S; Complete proteome; Iron; Iron-sulfur; Metal-binding; Oxidoreductase"	255		C6EJR2	hycG ECBD_1006 ECD_02569	hycG		ECBD_1006 ECD_02569	C6EJR2_ECOBD		Predicted		Hydrogenase 3 and formate hydrogenase complex, HycG subunit (NADH ubiquinone oxidoreductase 20 kDa subunit)	"GO:0051539; GO:0008137; GO:0055114; GO:0048038"	"Complete proteome; Ubiquinone"	255
P76419	yegV		b2100	JW2087	YEGV_ECOLI		Inferred from homology	Carbohydrate kinase pfkB family	Uncharacterized sugar kinase yegV (EC 2.7.1.-)	"GO:0006014; GO:0004747"	"Complete proteome; Kinase; Transferase"	321		C6EAL0	yegV ECBD_1557 ECD_02028	yegV		ECBD_1557 ECD_02028	C6EAL0_ECOBD		Inferred from homology	Carbohydrate kinase pfkB family	PfkB domain protein (Predicted kinase)	"GO:0006014; GO:0004747"	"Complete proteome; Kinase; Transferase"	321
P39352	yjhB		b4279	JW5768	YJHB_ECOLI	"Cell inner membrane; Multi-pass membrane protein. "	Inferred from homology	Major facilitator superfamily, Sugar transporter (TC 2.A.1.1) family	Putative metabolite transport protein yjhB	"GO:0016021; GO:0005886; GO:0055085; GO:0005215"	"Cell inner membrane; Cell membrane; Complete proteome; Membrane; Transmembrane; Transmembrane helix; Transport"	405		C6EC79	yjhB ECBD_3763 ECD_04141	yjhB		ECBD_3763 ECD_04141	C6EC79_ECOBD		Predicted		General substrate transporter (Predicted transporter)	"GO:0016021; GO:0055085; GO:0005215"	"Complete proteome; Membrane; Transmembrane"	405
P0C0L2	osmC		b1482	JW1477	OSMC_ECOLI	Cytoplasm. 	Evidence at protein level	OsmC/ohr family	Peroxiredoxin osmC (EC 1.11.1.15) (Osmotically-inducible protein C)	"GO:0005737; GO:0055114; GO:0004601; GO:0051920; GO:0006950"	"3D-structure; Acetylation; Antioxidant; Complete proteome; Cytoplasm; Direct protein sequencing; Oxidoreductase; Peroxidase"	143		C6EEN5	osmC ECBD_2157 ECD_01440	osmC		ECBD_2157 ECD_01440	C6EEN5_ECOBD		Predicted		Osmotically inducible, stress-inducible membrane protein (Peroxiredoxin) (EC 1.11.1.15)	"GO:0055114; GO:0004601; GO:0051920; GO:0006950"	"Complete proteome; Oxidoreductase; Peroxidase"	143
P06999	pfkB		b1723	JW5280	K6PF2_ECOLI		Evidence at protein level	Carbohydrate kinase pfkB family	6-phosphofructokinase isozyme 2 (Phosphofructokinase-2) (EC 2.7.1.11)	"GO:0003872; GO:0005524; GO:0006096"	"3D-structure; ATP-binding; Complete proteome; Glycolysis; Kinase; Nucleotide-binding; Transferase"	309		C6ECN5	pfkB ECBD_1922 ECD_01692	pfkB		ECBD_1922 ECD_01692	C6ECN5_ECOBD		Predicted		1-phosphofructokinase (6-phosphofructokinase II) (EC 2.7.1.11)	GO:0003872	"Complete proteome; Kinase; Transferase"	309
P58034	ymgF		b4520	JW1156	YMGF_ECOLI		Predicted		Uncharacterized protein ymgF	"GO:0051301; GO:0044459"	Complete proteome	72		C6EGU5	ymgF ECBD_2453 ECD_01144	ymgF		ECBD_2453 ECD_01144	C6EGU5_ECOBD		Predicted		Putative uncharacterized protein ymgF (Uncharacterized protein YmgF)		Complete proteome	72
P0ABM1	ccmC	yejT yejU	b2199	JW2187	CCMC_ECOLI	"Cell inner membrane; Multi-pass membrane protein. "	Evidence at protein level	CcmC/cycZ/helC family	Heme exporter protein C (Cytochrome c-type biogenesis protein CcmC)	"GO:0050662; GO:0017004; GO:0015232; GO:0016021; GO:0005886; GO:0005515; GO:0008535"	"Cell inner membrane; Cell membrane; Complete proteome; Cytochrome c-type biogenesis; Membrane; Transmembrane; Transmembrane helix; Transport"	245		C6EA01	ccmC ECBD_1461 ECD_02126	ccmC		ECBD_1461 ECD_02126	C6EA01_ECOBD		Predicted		Cytochrome c assembly protein (Heme exporter subunit)	"GO:0017004; GO:0015232; GO:0016020; GO:0008535"	Complete proteome	245
Q46864	ygiT		b3021	JW2989	YGIT_ECOLI		Evidence at protein level		Uncharacterized HTH-type transcriptional regulator ygiT	"GO:0006355; GO:0043565; GO:0006350"	"3D-structure; Complete proteome; DNA-binding; Transcription; Transcription regulation"	131		C6EHX2	ygiT ECBD_0718 ECD_02893	ygiT		ECBD_0718 ECD_02893	C6EHX2_ECOBD		Predicted		Predicted DNA-binding transcriptional regulator (Transcriptional regulator, XRE family)	GO:0043565	"Complete proteome; DNA-binding"	131
P76192	ydhV		b1673	JW5272	YDHV_ECOLI		Inferred from homology	AOR/FOR family	Uncharacterized protein ydhV	"GO:0009055; GO:0051536; GO:0055114; GO:0016625"	"Complete proteome; Oxidoreductase"	700		C6ECT2	ydhV ECBD_1972 ECD_01642	ydhV		ECBD_1972 ECD_01642	C6ECT2_ECOBD		Predicted		Aldehyde ferredoxin oxidoreductase (EC 1.2.7.5) (Predicted oxidoreductase)	"GO:0033726; GO:0009055; GO:0051536; GO:0055114"	"Complete proteome; Oxidoreductase"	700
P27828	wecB	nfrC rffE yifF	b3786	JW5600	WECB_ECOLI	Cytoplasm. 	Evidence at protein level	UDP-N-acetylglucosamine 2-epimerase family	UDP-N-acetylglucosamine 2-epimerase (EC 5.1.3.14) (Bacteriophage N4 adsorption protein C) (UDP-GlcNAc-2-epimerase)	"GO:0008761; GO:0006047; GO:0005737; GO:0009597; GO:0046718; GO:0009103"	"3D-structure; Complete proteome; Cytoplasm; Isomerase; Phage recognition"	376		C6EG26	wecB ECBD_4253 ECD_03664	wecB		ECBD_4253 ECD_03664	C6EG26_ECOBD		Inferred from homology	UDP-N-acetylglucosamine 2-epimerase family	UDP-N-acetylglucosamine 2-epimerase (EC 5.1.3.14)	"GO:0008761; GO:0006047; GO:0009103"	"Complete proteome; Isomerase"	376
P56262	ysgA		b3830	JW5853	DLHH_ECOLI		Inferred from homology	Dienelactone hydrolase family	Putative carboxymethylenebutenolidase (EC 3.1.1.45) (Dienelactone hydrolase) (DLH)	GO:0008806	"Complete proteome; Hydrolase"	271		C6EF72	ysgA ECBD_4199 ECD_03717	ysgA		ECBD_4199 ECD_03717	C6EF72_ECOBD		Predicted		Carboxymethylenebutenolidase (EC 3.1.1.45) (Predicted hydrolase)	GO:0008806	"Complete proteome; Hydrolase"	269
